,,,,,a_attendance_count,,a_user_name,a_user_stage,b.diamond,b.ruby,boxAllCount,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),사냥 패스__1__770,770,2025-11-30 4:33,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,347,1531193,3520,10790,1,GooglePlay,2025-11-27,733700,3083
ItemPurchased (App),돌발_사형수__2__1100,1100,2025-11-30 4:33,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,347,1526193,4620,10790,1,GooglePlay,2025-11-27,733700,3083
ItemPurchased (App),돌발_던전1__3__990,990,2025-11-30 4:31,9d5d5ae0-c23d-11f0-8173-09cb60cbebe3,15,a_user_name,수정동대갓집,298,97035,110,4490,1,GooglePlay,2025-11-15,27500,3189
ItemPurchased (App),레벨 패스__0__550,550,2025-11-30 4:18,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,319,1360943,110,10780,1,GooglePlay,2025-11-27,678700,3083
ItemPurchased (App),돌발_사형수__1__1100,1100,2025-11-30 4:18,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,319,1355943,1210,10780,1,GooglePlay,2025-11-27,678700,3083
ItemPurchased (App),돌발_사형수__0__1100,1100,2025-11-30 4:12,c3c812d0-c993-11f0-8a70-15d8309d47ed,6,a_user_name,소월이,258,215707,0,2640,1,GooglePlay,2025-11-25,96800,4313
ItemPurchased (App),돌발_스테이지__3__1100,1100,2025-11-30 4:11,57d262c0-bf06-11f0-b9a9-cf67df362175,20,a_user_name,순천,302,452134,0,3630,1,GooglePlay,2025-11-11,95700,3150
ItemPurchased (App),육성 패스__2__1100,1100,2025-11-30 4:11,57d262c0-bf06-11f0-b9a9-cf67df362175,20,a_user_name,순천,302,264634,1100,3630,1,GooglePlay,2025-11-11,95700,3150
ItemPurchased (App),스테이지 패스__2__1100,1100,2025-11-30 4:11,57d262c0-bf06-11f0-b9a9-cf67df362175,20,a_user_name,순천,302,189634,2200,3630,1,GooglePlay,2025-11-11,95700,3150
ItemPurchased (App),레벨 패스__2__1100,1100,2025-11-30 4:09,c3c812d0-c993-11f0-8a70-15d8309d47ed,6,a_user_name,소월이,258,7632,0,2550,1,GooglePlay,2025-11-25,85800,4313
ItemPurchased (App),돌발_조선2__2__1100,1100,2025-11-30 4:00,c3c812d0-c993-11f0-8a70-15d8309d47ed,6,a_user_name,소월이,256,196982,0,2550,1,GooglePlay,2025-11-25,74800,4313
ItemPurchased (App),레벨 패스__0__550,550,2025-11-30 4:00,c3c812d0-c993-11f0-8a70-15d8309d47ed,6,a_user_name,소월이,256,103232,550,2550,1,GooglePlay,2025-11-25,74800,4313
ItemPurchased (App),사냥 패스__0__550,550,2025-11-30 4:00,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,319,1248218,2310,10780,1,GooglePlay,2025-11-27,678700,3083
ItemPurchased (App),돌발_승급__4__3300,3300,2025-11-30 3:59,c3c812d0-c993-11f0-8a70-15d8309d47ed,6,a_user_name,소월이,255,9482,0,2550,1,GooglePlay,2025-11-25,63800,4313
ItemPurchased (App),(기간한정 일간)가속__0__110,110,2025-11-30 3:58,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,319,1232418,5610,10570,1,GooglePlay,2025-11-27,678700,3083
ItemPurchased (App),돌발_스테이지__4__3300,3300,2025-11-30 3:58,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,319,632418,8910,10570,1,GooglePlay,2025-11-27,678700,3083
ItemPurchased (App),돌발_동료__5__3300,3300,2025-11-30 3:55,c3c812d0-c993-11f0-8a70-15d8309d47ed,6,a_user_name,소월이,247,29482,110,2550,1,GooglePlay,2025-11-25,63800,4313
ItemPurchased (App),돌발_던전3__1__990,990,2025-11-30 3:49,c3c812d0-c993-11f0-8a70-15d8309d47ed,6,a_user_name,소월이,231,8982,0,2550,1,GooglePlay,2025-11-25,52800,4313
ItemPurchased (App),계정한정__가속소환__0__110,110,2025-11-30 3:46,c3c812d0-c993-11f0-8a70-15d8309d47ed,6,a_user_name,소월이,231,32357,110,2490,1,GooglePlay,2025-11-25,52800,4313
ItemPurchased (App),돌발_던전1__2__990,990,2025-11-30 3:42,cdeed560-6d53-11f0-9718-a1d3d1d51c27,122,a_user_name,이야이,1167,543561,990,13610,1,OneStore,2025-07-30,2257200,26
ItemPurchased (App),(기간한정 일간)장비__0__110,110,2025-11-30 3:39,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,334143,1210,10570,1,GooglePlay,2025-11-27,568700,3242
ItemPurchased (App),돌발_조선2__2__1100,1100,2025-11-30 3:39,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,329143,2310,10570,1,GooglePlay,2025-11-27,568700,3242
ItemPurchased (App),돌발_무기2__0__330,330,2025-11-30 3:39,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,328143,2640,10570,1,GooglePlay,2025-11-27,568700,3242
ItemPurchased (App),돌발_고려2__5__3300,3300,2025-11-30 3:33,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,326268,440,10570,1,GooglePlay,2025-11-27,513700,3242
ItemPurchased (App),돌발_고려2__4__1100,1100,2025-11-30 3:32,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,320768,1540,10570,1,GooglePlay,2025-11-27,513700,3242
ItemPurchased (App),(기간한정 주간)연구석__0__550,550,2025-11-30 3:31,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,320768,2090,10570,1,GooglePlay,2025-11-27,513700,3242
ItemPurchased (App),계정한정__조선소환__2__1100,1100,2025-11-30 3:31,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,315768,3190,10570,1,GooglePlay,2025-11-27,513700,3242
ItemPurchased (App),계정한정__고려소환__2__1100,1100,2025-11-30 3:31,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,310768,4290,10570,1,GooglePlay,2025-11-27,513700,3242
ItemPurchased (App),계정한정__조선소환__1__550,550,2025-11-30 3:31,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,307768,4840,10570,1,GooglePlay,2025-11-27,513700,3242
ItemPurchased (App),계정한정__고려소환__1__550,550,2025-11-30 3:31,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,304768,5390,10570,1,GooglePlay,2025-11-27,513700,3242
ItemPurchased (App),계정한정__조선소환__0__110,110,2025-11-30 3:31,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,299,302768,5500,10570,1,GooglePlay,2025-11-27,513700,3242
ItemPurchased (App),계정한정__고려소환__0__110,110,2025-11-30 3:21,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,292,108243,110,10420,1,GooglePlay,2025-11-27,458700,3242
ItemPurchased (App),돌발_고려2__3__1100,1100,2025-11-30 2:51,c2c7d840-ca40-11f0-ab5c-11a13f135134,5,a_user_name,꿀빵,226,7989,110,2780,1,OneStore,2025-11-25,52800,4340
ItemPurchased (App),계정한정__가속소환__0__110,110,2025-11-30 2:32,eb55b150-8194-11f0-9647-c522e92b8a5a,98,a_user_name,독도지킴이,1160,792072,10800,37090,1,GooglePlay,2025-08-25,2277000,30
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-30 2:31,01fb87a0-ca19-11f0-bde3-d1a8554c0145,5,a_user_name,별명가,287,87884,110,3500,1,GooglePlay,2025-11-25,311300,3397
ItemPurchased (App),계정한정__무기소환__1__110,110,2025-11-30 2:31,01fb87a0-ca19-11f0-bde3-d1a8554c0145,5,a_user_name,별명가,287,86884,220,3500,1,GooglePlay,2025-11-25,311300,3397
ItemPurchased (App),계정한정__갑옷소환__1__110,110,2025-11-30 2:30,01fb87a0-ca19-11f0-bde3-d1a8554c0145,5,a_user_name,별명가,287,85884,330,3500,1,GooglePlay,2025-11-25,311300,3397
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-30 2:27,e5229e50-660b-11f0-97d0-fb9951280f6d,133,a_user_name,미야,1540,282006,90,244210,1,GooglePlay,2025-07-21,9904400,5
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-30 2:27,e5229e50-660b-11f0-97d0-fb9951280f6d,133,a_user_name,미야,1540,282006,200,244210,1,GooglePlay,2025-07-21,9904400,5
ItemPurchased (App),(기간한정 일간)입장권2__2__1100,1100,2025-11-30 2:27,e5229e50-660b-11f0-97d0-fb9951280f6d,133,a_user_name,미야,1540,117006,640,244210,1,GooglePlay,2025-07-21,9897800,5
ItemPurchased (App),(기간한정 일간)입장권2__1__550,550,2025-11-30 2:27,e5229e50-660b-11f0-97d0-fb9951280f6d,133,a_user_name,미야,1540,35006,90,244210,1,GooglePlay,2025-07-21,9886800,5
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-30 2:26,e5229e50-660b-11f0-97d0-fb9951280f6d,133,a_user_name,미야,1540,16156,200,244170,1,GooglePlay,2025-07-21,9886800,5
ItemPurchased (App),돌발_던전3__9__990,990,2025-11-30 2:21,e5229e50-660b-11f0-97d0-fb9951280f6d,133,a_user_name,미야,1540,12606,90,244170,1,GooglePlay,2025-07-21,9875800,5
ItemPurchased (App),돌발_패기__19__3300,3300,2025-11-30 2:19,e5229e50-660b-11f0-97d0-fb9951280f6d,133,a_user_name,미야,1540,610036,90,244170,1,GooglePlay,2025-07-21,9842800,5
ItemPurchased (App),돌발_다이아__18__3300,3300,2025-11-30 2:18,01fb87a0-ca19-11f0-bde3-d1a8554c0145,5,a_user_name,별명가,286,72584,440,3470,1,GooglePlay,2025-11-25,311300,3397
ItemPurchased (App),구독권4__660,660,2025-11-30 2:18,01fb87a0-ca19-11f0-bde3-d1a8554c0145,5,a_user_name,별명가,286,61584,1100,3470,1,GooglePlay,2025-11-25,311300,3397
ItemPurchased (App),구독권3__660,660,2025-11-30 2:13,01fb87a0-ca19-11f0-bde3-d1a8554c0145,5,a_user_name,별명가,286,33084,1760,3470,1,GooglePlay,2025-11-25,311300,3397
ItemPurchased (App),구독권2__1980,1980,2025-11-30 1:20,835e1ef0-6445-11f0-ba26-c559d1541584,135,a_user_name,쫑쫑이,694,668456,0,20490,1,GooglePlay,2025-07-19,214500,593
ItemPurchased (App),구독권4__660,660,2025-11-30 1:15,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,287,347594,1210,9130,1,GooglePlay,2025-11-27,458700,3293
ItemPurchased (App),돌발_갑옷2__0__550,550,2025-11-30 1:15,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,287,344594,1760,9130,1,GooglePlay,2025-11-27,458700,3293
ItemPurchased (App),돌발_무기2__1__550,550,2025-11-30 1:15,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,287,341594,2310,9130,1,GooglePlay,2025-11-27,458700,3293
ItemPurchased (App),돌발_육성2__1__990,990,2025-11-30 1:06,a72fed70-9c78-11f0-bf29-c3eb6dc5395b,64,a_user_name,사과선물,655,110463,0,12530,1,OneStore,2025-09-28,350900,685
ItemPurchased (App),구독권3__660,660,2025-11-30 1:06,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,287,252619,0,7180,1,GooglePlay,2025-11-27,425700,3293
ItemPurchased (App),돌발_갑옷2__1__1100,1100,2025-11-30 1:06,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,287,247619,1100,7180,1,GooglePlay,2025-11-27,425700,3293
ItemPurchased (App),돌발_무기2__6__3300,3300,2025-11-30 1:06,e608aab0-cba7-11f0-8d77-41cade851cb1,3,a_user_name,YoNa,287,237619,4400,7180,1,GooglePlay,2025-11-27,425700,3293
ItemPurchased (App),돌발_조선2__1__1100,1100,2025-11-30 0:49,e098d680-c1cb-11f0-a4ac-ef8081969052,16,a_user_name,여경찡,330,287740,1320,8600,1,GooglePlay,2025-11-15,245300,2920
ItemPurchased (App),돌발_던전3__3__990,990,2025-11-30 0:48,e098d680-c1cb-11f0-a4ac-ef8081969052,16,a_user_name,여경찡,330,277740,2310,8600,1,GooglePlay,2025-11-15,245300,2920
ItemPurchased (App),돌발_사형수__2__1100,1100,2025-11-30 0:48,0e6915f0-c6ba-11f0-9bf1-7bcba8fcdbf5,10,a_user_name,늙기싫다,227,7879,0,1530,1,GooglePlay,2025-11-21,9900,4378
ItemPurchased (App),(기간한정 일간)장비__0__110,110,2025-11-30 0:47,4337c5e0-7e65-11ef-8518-5fedfc5cfa32,428,a_user_name,동행,1540,1928986,2970,281300,0,OneStore,2024-09-29,6031200,2
ItemPurchased (App),돌발_다이아__20__3300,3300,2025-11-30 0:36,4337c5e0-7e65-11ef-8518-5fedfc5cfa32,428,a_user_name,동행,1540,1355061,6270,281300,0,OneStore,2024-09-29,6031200,2
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-30 0:33,bddf4ef0-c7d7-11f0-ae97-d1d93c75b63d,8,a_user_name,lcls123,215,17800,0,1760,1,GooglePlay,2025-11-22,39600,4451
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-30 0:33,c123ed00-707f-11f0-af08-ff0c7b19e63c,119,a_user_name,오디나무,1540,616420,320,211660,1,GooglePlay,2025-08-03,7733000,4
ItemPurchased (App),돌발_다이아__18__3300,3300,2025-11-30 0:29,d7621bd0-6e9c-11f0-8666-eb60ce675482,122,a_user_name,이순신표류기,1220,1426364,0,23290,1,GooglePlay,2025-08-01,3452900,19
ItemPurchased (App),돌발_절멸타확률__6__990,990,2025-11-30 0:28,d7621bd0-6e9c-11f0-8666-eb60ce675482,122,a_user_name,이순신표류기,1220,1401364,880,23290,1,GooglePlay,2025-08-01,3451800,19
ItemPurchased (App),구독권3__660,660,2025-11-30 0:28,4374e1c0-8939-11f0-9347-3929b0cef372,86,a_user_name,doyoung,854,1071422,1210,8010,1,GooglePlay,2025-09-04,854700,212
ItemPurchased (App),돌발_사형수 스테이지__6__3300,3300,2025-11-30 0:27,4374e1c0-8939-11f0-9347-3929b0cef372,86,a_user_name,doyoung,854,1056422,4510,8010,1,GooglePlay,2025-09-04,854700,212
ItemPurchased (App),돌발_패기__4__3300,3300,2025-11-30 0:27,4374e1c0-8939-11f0-9347-3929b0cef372,86,a_user_name,doyoung,854,1046422,7810,8010,1,GooglePlay,2025-09-04,854700,212
ItemPurchased (App),돌발_가속횟수__6__3300,3300,2025-11-30 0:27,2bfce1d0-6a4b-11f0-8acc-fb286914151f,117,a_user_name,주두리,525,282847,990,47340,1,GooglePlay,2025-07-26,69300,1401
ItemPurchased (App),(기간한정 주간)장비__0__1100,1100,2025-11-30 0:25,c26f8420-7161-11f0-8abd-4fb202f7ffe2,118,a_user_name,조승연,1540,8319,240,256500,1,GooglePlay,2025-08-04,8254400,6
ItemPurchased (App),(기간한정 일간)입장권1__0__110,110,2025-11-30 0:25,c26f8420-7161-11f0-8abd-4fb202f7ffe2,118,a_user_name,조승연,1540,8319,350,256500,1,GooglePlay,2025-08-04,8254400,6
ItemPurchased (App),(기간한정 일간)연구석__0__110,110,2025-11-30 0:17,e098d680-c1cb-11f0-a4ac-ef8081969052,16,a_user_name,여경찡,321,269690,110,8600,1,GooglePlay,2025-11-15,212300,3129
ItemPurchased (App),돌발_던전1__3__990,990,2025-11-30 0:17,e098d680-c1cb-11f0-a4ac-ef8081969052,16,a_user_name,여경찡,321,249690,1100,8600,1,GooglePlay,2025-11-15,212300,3129
ItemPurchased (App),돌발_사형수__1__1100,1100,2025-11-30 0:17,e098d680-c1cb-11f0-a4ac-ef8081969052,16,a_user_name,여경찡,321,244690,2200,8600,1,GooglePlay,2025-11-15,212300,3129
ItemPurchased (App),돌발_가속횟수__1__1100,1100,2025-11-30 0:09,765f3530-a762-11f0-8a45-d31b6a591896,50,a_user_name,곡산,1216,11046,7260,44170,1,OneStore,2025-10-12,3897300,20
ItemPurchased (App),돌발_가속횟수__14__3300,3300,2025-11-30 0:09,21c31c10-924c-11f0-a8a2-0f672189beed,75,a_user_name,조이조이,742,174162,110,31340,1,GooglePlay,2025-09-15,1186900,455
ItemPurchased (App),돌발_연구__11__1100,1100,2025-11-30 0:04,21c31c10-924c-11f0-a8a2-0f672189beed,75,a_user_name,조이조이,742,271787,1210,31250,1,GooglePlay,2025-09-15,1186900,455
ItemPurchased (App),구독권4__660,660,2025-11-30 0:04,21c31c10-924c-11f0-a8a2-0f672189beed,75,a_user_name,조이조이,742,260787,1870,31250,1,GooglePlay,2025-09-15,1186900,455
ItemPurchased (App),구독권3__660,660,2025-11-29 23:55,7dcbffd0-befd-11f0-b9a9-cf67df362175,19,a_user_name,소림,306,280433,1140,3060,1,GooglePlay,2025-11-11,337700,3129
ItemPurchased (App),돌발_사형수__0__1100,1100,2025-11-29 23:48,767975f0-c227-11f0-8a91-efe8055e79d6,15,a_user_name,정빈,267,53535,0,1580,1,GooglePlay,2025-11-15,33000,3627
ItemPurchased (App),돌발_조선2__2__1100,1100,2025-11-29 23:29,765f3530-a762-11f0-8a45-d31b6a591896,49,a_user_name,곡산,1214,131754,10560,35510,1,OneStore,2025-10-12,3897300,20
ItemPurchased (App),돌발_갑옷2__5__3300,3300,2025-11-29 23:25,765f3530-a762-11f0-8a45-d31b6a591896,49,a_user_name,곡산,1214,121254,2860,29630,1,OneStore,2025-10-12,3787300,20
ItemPurchased (App),돌발_갑옷2__4__3300,3300,2025-11-29 23:07,27520270-cd27-11f0-950e-a7a1ef72acba,1,a_user_name,현백,41,238700,0,360,1,GooglePlay,2025-11-29,14300,10376
ItemPurchased (App),구독권4__660,660,2025-11-29 22:56,b626f350-c9cd-11f0-bdf8-21fced51be74,5,a_user_name,용산폭격기,233,39921,0,2730,1,GooglePlay,2025-11-25,73700,4204
ItemPurchased (App),돌발_조선2__2__1100,1100,2025-11-29 22:43,e608aab0-cba7-11f0-8d77-41cade851cb1,2,a_user_name,YoNa,277,685449,0,7120,1,GooglePlay,2025-11-27,370700,3433
ItemPurchased (App),돌발_던전2__1__990,990,2025-11-29 22:38,b626f350-c9cd-11f0-bdf8-21fced51be74,5,a_user_name,용산폭격기,228,179496,0,2730,1,GooglePlay,2025-11-25,62700,4292
ItemPurchased (App),레벨 패스__1__770,770,2025-11-29 22:35,b626f350-c9cd-11f0-bdf8-21fced51be74,5,a_user_name,용산폭격기,228,135446,330,2730,1,GooglePlay,2025-11-25,58300,4292
ItemPurchased (App),육성 패스__1__770,770,2025-11-29 22:25,e098d680-c1cb-11f0-a4ac-ef8081969052,15,a_user_name,여경찡,306,165973,0,8440,1,GooglePlay,2025-11-15,179300,3129
ItemPurchased (App),돌발_사형수__0__1100,1100,2025-11-29 22:19,765f3530-a762-11f0-8a45-d31b6a591896,49,a_user_name,곡산,1198,336829,6160,22470,1,OneStore,2025-10-12,3787300,21
ItemPurchased (App),(기간한정 주간)영웅__1__3300,3300,2025-11-29 22:06,765f3530-a762-11f0-8a45-d31b6a591896,49,a_user_name,곡산,1191,245029,9460,22470,1,OneStore,2025-10-12,3787300,22
ItemPurchased (App),(기간한정 일간)영웅__2__1100,1100,2025-11-29 22:06,765f3530-a762-11f0-8a45-d31b6a591896,49,a_user_name,곡산,1191,230029,10560,22470,1,OneStore,2025-10-12,3787300,22
ItemPurchased (App),(기간한정 일간)영웅__1__550,550,2025-11-29 22:04,765f3530-a762-11f0-8a45-d31b6a591896,49,a_user_name,곡산,1191,220029,110,22470,1,OneStore,2025-10-12,3677300,22
ItemPurchased (App),돌발_연구__16__5500,5500,2025-11-29 21:32,1e13d640-68f8-11f0-bf27-69600f7373fa,130,a_user_name,치우1,655,1175356,0,27710,1,GooglePlay,2025-07-25,447700,693
ItemPurchased (App),돌발_회심타데미지__0__990,990,2025-11-29 20:31,b6299200-c936-11f0-9533-2b9e6a739063,6,a_user_name,전설의칼잡이,233,405385,1760,8630,1,GooglePlay,2025-11-24,150700,4200
ItemPurchased (App),계정한정__조선소환__1__550,550,2025-11-29 20:24,f381ec50-cb6c-11f0-92f9-2938c38dd780,3,a_user_name,파이리츠,77,233782,0,2690,1,GooglePlay,2025-11-27,7700,6825
ItemPurchased (App),구독권1__770,770,2025-11-29 20:22,1c261f00-c9fb-11f0-97e4-27c77708a426,5,a_user_name,곤곤곤,241,164719,40,2850,1,GooglePlay,2025-11-25,117700,4151
ItemPurchased (App),돌발_동료__4__1100,1100,2025-11-29 20:03,afa06590-c17e-11f0-9627-071387d0c237,15,a_user_name,지폐줍기,223,61477,0,4630,1,GooglePlay,2025-11-14,40700,4582
ItemPurchased (App),구독권3__660,660,2025-11-29 20:02,afa06590-c17e-11f0-9627-071387d0c237,15,a_user_name,지폐줍기,222,45477,660,4630,1,GooglePlay,2025-11-14,40700,4582
ItemPurchased (App),구독권4__660,660,2025-11-29 20:02,afa06590-c17e-11f0-9627-071387d0c237,15,a_user_name,지폐줍기,220,34477,1320,4630,1,GooglePlay,2025-11-14,40700,4582
ItemPurchased (App),구독권2__1980,1980,2025-11-29 19:54,1c261f00-c9fb-11f0-97e4-27c77708a426,5,a_user_name,곤곤곤,231,522394,1140,2850,1,GooglePlay,2025-11-25,117700,4289
ItemPurchased (App),육성 패스__0__550,550,2025-11-29 19:54,1c261f00-c9fb-11f0-97e4-27c77708a426,5,a_user_name,곤곤곤,231,428644,1690,2850,1,GooglePlay,2025-11-25,117700,4289
ItemPurchased (App),스테이지 패스__0__550,550,2025-11-29 19:54,1c261f00-c9fb-11f0-97e4-27c77708a426,5,a_user_name,곤곤곤,231,334894,2240,2850,1,GooglePlay,2025-11-25,117700,4289
ItemPurchased (App),레벨 패스__0__550,550,2025-11-29 19:54,1c261f00-c9fb-11f0-97e4-27c77708a426,5,a_user_name,곤곤곤,231,241144,2790,2850,1,GooglePlay,2025-11-25,117700,4289
ItemPurchased (App),사냥 패스__0__550,550,2025-11-29 19:52,1c261f00-c9fb-11f0-97e4-27c77708a426,5,a_user_name,곤곤곤,231,276019,3340,2850,1,GooglePlay,2025-11-25,117700,4289
ItemPurchased (App),(기간한정 일간)입장권2__2__1100,1100,2025-11-29 19:52,1c261f00-c9fb-11f0-97e4-27c77708a426,5,a_user_name,곤곤곤,231,111019,4440,2850,1,GooglePlay,2025-11-25,117700,4289
ItemPurchased (App),(기간한정 일간)입장권2__1__550,550,2025-11-29 19:52,1c261f00-c9fb-11f0-97e4-27c77708a426,5,a_user_name,곤곤곤,231,29019,4990,2850,1,GooglePlay,2025-11-25,117700,4289
ItemPurchased (App),(기간한정 일간)입장권2__0__110,110,2025-11-29 19:44,89795130-cc4e-11f0-ae1d-6d0f25e639e0,2,a_user_name,치후,93,143370,0,1400,1,GooglePlay,2025-11-28,14300,6161
ItemPurchased (App),돌발_고려2__0__330,330,2025-11-29 19:21,1c261f00-c9fb-11f0-97e4-27c77708a426,5,a_user_name,곤곤곤,201,452669,5100,2850,1,GooglePlay,2025-11-25,117700,4580
ItemPurchased (App),다이아패키지5__5900,5900,2025-11-29 19:09,6347f790-89ed-11ef-9fd7-779fb3cc927f,411,a_user_name,다산,1363,2134518,41570,297510,0,GooglePlay,2024-10-14,6090700,8
ItemPurchased (App),(기간한정 주간)연구석__1__1100,1100,2025-11-29 19:09,6347f790-89ed-11ef-9fd7-779fb3cc927f,411,a_user_name,다산,1363,2134518,42670,297510,0,GooglePlay,2024-10-14,6090700,8
ItemPurchased (App),(기간한정 주간)연구석__0__550,550,2025-11-29 19:09,6347f790-89ed-11ef-9fd7-779fb3cc927f,411,a_user_name,다산,1363,2134518,43220,297510,0,GooglePlay,2024-10-14,6090700,8
ItemPurchased (App),(기간한정 주간)가속__2__5500,5500,2025-11-29 19:09,6347f790-89ed-11ef-9fd7-779fb3cc927f,411,a_user_name,다산,1363,2084518,48720,297510,0,GooglePlay,2024-10-14,6090700,8
ItemPurchased (App),(기간한정 주간)가속__1__3300,3300,2025-11-29 19:09,6347f790-89ed-11ef-9fd7-779fb3cc927f,411,a_user_name,다산,1363,2054518,52020,297510,0,GooglePlay,2024-10-14,6090700,8
ItemPurchased (App),(기간한정 주간)가속__0__1100,1100,2025-11-29 19:08,6347f790-89ed-11ef-9fd7-779fb3cc927f,411,a_user_name,다산,1363,2044518,53120,297510,0,GooglePlay,2024-10-14,6090700,8
ItemPurchased (App),(기간한정 주간)입장권__3__11000,11000,2025-11-29 18:38,bddf4ef0-c7d7-11f0-ae97-d1d93c75b63d,7,a_user_name,lcls123,208,1111,0,1700,1,GooglePlay,2025-11-22,38500,4574
ItemPurchased (App),(기간한정 일간)연구석__0__110,110,2025-11-29 18:03,204f7830-cc7e-11f0-aefb-c9a395be14dc,1,a_user_name,우주소녀,91,31125,0,530,1,GooglePlay,2025-11-28,27500,6473
ItemPurchased (App),구독권2__1980,1980,2025-11-29 17:18,01203a50-9d4c-11f0-8925-c50b35a2fa52,42,a_user_name,춘형,430,20771,0,9070,1,GooglePlay,2025-09-29,44000,2171
ItemPurchased (App),돌발_패기__1__1100,1100,2025-11-29 17:17,54632500-c48a-11f0-8dac-3d9dc776b249,12,a_user_name,바요,369,77675,0,3450,1,GooglePlay,2025-11-18,269500,2649
