Event Category,,Product ID,Product Price,"{""a_attendance_count""",a_user_name,a_user_stage,iap_platform,install_day,total_payment_amount,user_rank
Order Complete (App),,ruby_3,11000,3,²Ü¶±ÀÌ,118,GooglePlay,2025-07-25,7700,3109
Order Complete (App),,ruby_2,6600,3,Ç¥¾¾Ç¥·ù±â,64,GooglePlay,2025-07-25,7700,7218
Order Complete (App),,ads_remove,7700,1,Ã»À½,14,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_4,33000,10,³­¼¼Ç¥·ù´ëÀå,351,GooglePlay,2025-07-18,317900,53
Order Complete (App),,ads_remove,7700,1,²¿¹Ì¸ù,19,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,Á¶¼±ÀÌµµ,18,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_6,110000,1,¿ÏÅõ¾²¸®,53,GooglePlay,2025-07-27,227700,8082
Order Complete (App),,ruby_3,11000,10,³­¼¼Ç¥·ù´ëÀå,351,GooglePlay,2025-07-18,306900,53
Order Complete (App),,ruby_4,33000,1,ÆÄºñ¿À,151,GooglePlay,2025-07-26,99000,2597
Order Complete (App),,ruby_1,1100,9,´ë¸í,366,GooglePlay,2025-07-19,370700,43
Order Complete (App),,ruby_2,6600,11,13453,270,GooglePlay,2025-07-16,106700,214
Order Complete (App),,ruby_2,6600,2,haro,101,GooglePlay,2025-07-25,7700,3738
Order Complete (App),,ruby_4,33000,10,ºñ½Á,231,GooglePlay,2025-07-18,7700,795
Order Complete (App),,ads_remove,7700,1,¸ðÇÏ´Â°×ÀÎ°í,63,GooglePlay,2025-07-26,0,7545
Order Complete (App),,ruby_6,110000,1,¿ÏÅõ¾²¸®,52,GooglePlay,2025-07-27,227700,8082
Order Complete (App),,ads_remove,7700,1,¼Ò¸²µ¿ÀÚ,11,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,11,¾îÈÞ,236,GooglePlay,2025-07-16,29700,695
Order Complete (App),,ads_remove,7700,1,¸°Àð¿À¹Ö,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,¸¶ÀÌÃµ,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_2,6600,1,¾ÆÅ×,66,GooglePlay,2025-07-26,27500,6670
Order Complete (App),,ruby_2,6600,1,¾ÆÅ×,66,GooglePlay,2025-07-26,20900,6670
Order Complete (App),,ruby_2,6600,1,¾ÆÅ×,66,GooglePlay,2025-07-26,7700,6670
Order Complete (App),,ads_remove,7700,1,¿ì¹é,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,8,Yeo,118,GooglePlay,2025-07-19,0,3341
Order Complete (App),,ruby_3,11000,2,¸®ÇÁÆ÷,118,GooglePlay,2025-07-26,29700,3097
Order Complete (App),,ruby_3,11000,2,¸®ÇÁÆ÷,118,GooglePlay,2025-07-26,18700,3097
Order Complete (App),,ruby_3,11000,9,ÂÐÂÐÀÌ,246,GooglePlay,2025-07-19,34100,554
Order Complete (App),,ads_remove,7700,1,Á¤ÈÄ´Ï¶ó,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_1,1100,5,ÃÊÈ«ºº,243,GooglePlay,2025-07-23,225500,634
Order Complete (App),,ruby_1,1100,5,ÃÊÈ«ºº,243,GooglePlay,2025-07-23,223300,634
Order Complete (App),,ruby_1,1100,11,À±°ü,287,GooglePlay,2025-07-17,82500,128
Order Complete (App),,ruby_1,1100,11,À±°ü,287,GooglePlay,2025-07-17,82500,128
Order Complete (App),,ruby_1,1100,11,À±°ü,287,GooglePlay,2025-07-17,81400,128
Order Complete (App),,ruby_1,1100,11,À±°ü,287,GooglePlay,2025-07-17,78100,128
Order Complete (App),,ruby_2,6600,11,À±°ü,287,GooglePlay,2025-07-17,71500,128
Order Complete (App),,ruby_3,11000,1,Å×¸®Á¤,68,GooglePlay,2025-07-27,29700,6279
Order Complete (App),,ruby_3,11000,1,Å×¸®Á¤,68,GooglePlay,2025-07-27,7700,6279
Order Complete (App),,ads_remove,7700,1,Å«Çü´Ô,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,2,³ª³­³­³ª,53,GooglePlay,2025-07-26,0,7662
Order Complete (App),,ruby_1,1100,1,½º°ú,91,GooglePlay,2025-07-27,36300,4964
Order Complete (App),,ruby_1,1100,1,½º°ú,91,GooglePlay,2025-07-27,34100,4964
Order Complete (App),,ruby_3,11000,10,¸ù½Ç¸ù½Ç,272,GooglePlay,2025-07-18,40700,193
Order Complete (App),,ruby_3,11000,10,¸ù½Ç¸ù½Ç,272,GooglePlay,2025-07-18,29700,193
Order Complete (App),,ruby_1,1100,1,½º°ú,91,GooglePlay,2025-07-27,34100,4964
Order Complete (App),,ruby_1,1100,1,½º°ú,91,GooglePlay,2025-07-27,34100,4964
Order Complete (App),,ruby_1,1100,1,½º°ú,91,GooglePlay,2025-07-27,30800,4964
Order Complete (App),,ruby_1,1100,2,µµÄ¡¾ß,141,GooglePlay,2025-07-16,77000,2646
Order Complete (App),,ruby_1,1100,9,µå¿þÀÎÁ¾½¼,232,GooglePlay,2025-07-19,14300,756
Order Complete (App),,ruby_1,1100,9,µå¿þÀÎÁ¾½¼,232,GooglePlay,2025-07-19,13200,756
Order Complete (App),,ruby_1,1100,9,µå¿þÀÎÁ¾½¼,232,GooglePlay,2025-07-19,11000,756
Order Complete (App),,ads_remove,7700,1,º­½»,48,GooglePlay,2025-07-27,0,8623
Order Complete (App),,ruby_1,1100,1,½º°ú,85,GooglePlay,2025-07-27,29700,4964
Order Complete (App),,ads_remove,7700,1,Çü»ç±«¼ö¶õ³»,65,GooglePlay,2025-07-27,0,7074
Order Complete (App),,ruby_6,110000,1,¿ÏÅõ¾²¸®,29,GooglePlay,2025-07-27,7700,10822
Order Complete (App),,ads_remove,7700,1,µ¶°í°Ë,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,1,½º°ú,85,GooglePlay,2025-07-27,29700,4964
Order Complete (App),,ruby_3,11000,1,½º°ú,85,GooglePlay,2025-07-27,7700,4964
Order Complete (App),,ruby_1,1100,1,²¿Ä¡¾²,76,GooglePlay,2025-07-27,27500,5488
Order Complete (App),,ruby_1,1100,1,²¿Ä¡¾²,76,GooglePlay,2025-07-27,25300,5488
Order Complete (App),,ruby_2,6600,1,²¿Ä¡¾²,76,GooglePlay,2025-07-27,18700,5488
Order Complete (App),,ruby_3,11000,1,²¿Ä¡¾²,76,GooglePlay,2025-07-27,7700,5488
Order Complete (App),,ads_remove,7700,1,Gbear,6,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,È¥¿¬,25,GooglePlay,2025-07-27,0,11120
Order Complete (App),,ruby_4,33000,8,´ÞÇÏ³ª,151,GooglePlay,2025-07-20,7700,2248
Order Complete (App),,ads_remove,7700,1,±¸¸®µ¿µ¿,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,11,ÁØÁØÀÌ,256,GooglePlay,2025-07-17,154000,315
Order Complete (App),,ruby_3,11000,9,ÅÂ¹é,334,GooglePlay,2025-07-18,371800,73
Order Complete (App),,ruby_3,11000,2,µµÄ¡¾ß,133,GooglePlay,2025-07-16,77000,2646
Order Complete (App),,ruby_3,11000,2,µµÄ¡¾ß,133,GooglePlay,2025-07-16,55000,2646
Order Complete (App),,ads_remove,7700,1,·ÂÀÚÀÚ,21,GooglePlay,2025-07-27,0,11416
Order Complete (App),,ruby_1,1100,1,¸¶µ¿½ºÅæ,52,GooglePlay,2025-07-27,7700,8517
Order Complete (App),,ruby_2,6600,1,¸¶µ¿½ºÅæ,52,GooglePlay,2025-07-27,0,8517
Order Complete (App),,ads_remove,7700,1,½ÂÂ¯,8,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,½Ã¸®¾ß,68,GooglePlay,2025-07-26,0,5976
Order Complete (App),,ruby_4,33000,9,Àº¼±,286,GooglePlay,2025-07-19,212300,147
Order Complete (App),,ads_remove,7700,1,±Ç¸®,36,GooglePlay,2025-07-27,0,9802
Order Complete (App),,ads_remove,7700,1,ÆÄ¿¹,7,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,´õºÎ¼¾,14,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,9,Àº¼±,285,GooglePlay,2025-07-19,201300,147
Order Complete (App),,ads_remove,7700,1,ÄõÄ«·ÎÆ®,11,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,Çª¸§ÀÌ¾Æºü,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,1,Èï¼±,25,GooglePlay,2025-07-27,0,11090
Order Complete (App),,ruby_3,11000,2,¾ÓÄÚ,102,GooglePlay,2025-07-26,7700,3820
Order Complete (App),,ads_remove,7700,1,ÇÑ±º,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_4,33000,11,¾û¸Á,545,GooglePlay,2025-07-17,1923900,5
Order Complete (App),,ruby_2,6600,2,ÁÖ¸£,176,GooglePlay,2025-07-26,113300,1876
Order Complete (App),,ruby_3,11000,8,GC,371,OneStore,2025-07-20,636900,39
Order Complete (App),,ruby_4,33000,1,¼û¼Ò,47,GooglePlay,2025-07-27,7700,8500
Order Complete (App),,ruby_2,6600,2,ÁÖ¸£,176,GooglePlay,2025-07-26,106700,1874
Order Complete (App),,ruby_4,33000,2,ÁÖ¸£,176,GooglePlay,2025-07-26,73700,1874
Order Complete (App),,ads_remove,7700,1,¿ÏÅõ¾²¸®,7,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,umeus,9,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,8,GC,369,OneStore,2025-07-20,625900,39
Order Complete (App),,ruby_3,11000,1,¾ÆÀÌ¸®³Ê,27,GooglePlay,2025-07-27,0,10473
Order Complete (App),,ads_remove,7700,1,µµÇÏÇ¥·ù±â,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_2,6600,7,¹ÙÄ«,312,GooglePlay,2025-07-17,267300,94
Order Complete (App),,ruby_3,11000,1,shello,24,GooglePlay,2025-07-27,0,11376
Order Complete (App),,ruby_4,33000,9,´ë¸í,365,GooglePlay,2025-07-19,337700,44
Order Complete (App),,ads_remove,7700,3,À±¾ÆÀºÈ£,120,GooglePlay,2025-07-25,0,2974
Order Complete (App),,ads_remove,7700,1,BlessG,46,GooglePlay,2025-07-27,0,8576
Order Complete (App),,ruby_2,6600,5,ÇÏµå,167,GooglePlay,2025-07-23,7700,2185
Order Complete (App),,ads_remove,7700,1,¿¬ÁØ,8,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_5,55000,7,¸¸µæÀÓ,174,GooglePlay,2025-07-19,7700,1923
Order Complete (App),,ads_remove,7700,1,sahing,8,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,winter98,47,GooglePlay,2025-07-27,0,11339
Order Complete (App),,ruby_2,6600,4,ºñ´µºÎ´Ï,130,GooglePlay,2025-07-24,8800,2668
Order Complete (App),,ruby_6,110000,9,Àººñ,466,GooglePlay,2025-07-16,2240700,10
Order Complete (App),,ads_remove,7700,1,ÀÌ´ã¿¡,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_2,6600,9,¹«ÇâÈÄ,252,GooglePlay,2025-07-19,18700,400
Order Complete (App),,ruby_3,11000,2,¼ÒÀÎÀº,170,GooglePlay,2025-07-26,220000,2823
Order Complete (App),,ruby_3,11000,11,¾ó¹ß,285,GooglePlay,2025-07-17,103400,145
Order Complete (App),,ruby_6,110000,8,ºÎ¸ªºÎ¸ª,554,OneStore,2025-07-20,4077700,4
Order Complete (App),,ads_remove,7700,1,Àº¼º¾Æºü,6,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_6,110000,9,Àººñ,466,GooglePlay,2025-07-16,2020700,10
Order Complete (App),,ruby_6,110000,9,Àººñ,466,GooglePlay,2025-07-16,1910700,10
Order Complete (App),,ads_remove,7700,1,±âÀººó,6,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,7,go¹Ú»ç,201,GooglePlay,2025-07-21,29700,1259
Order Complete (App),,ruby_3,11000,7,go¹Ú»ç,201,GooglePlay,2025-07-21,7700,1259
Order Complete (App),,ads_remove,7700,1,ºò¹ü,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_1,1100,1,Åä³¢Àü¼³,33,GooglePlay,2025-07-27,7700,11310
Order Complete (App),,ads_remove,7700,1,¾Æ´Ï°Å,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,¸ÞÀÎ¸·Àå,14,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_6,110000,2,¼ÒÀÎÀº,124,GooglePlay,2025-07-26,110000,2823
Order Complete (App),,ruby_4,33000,5,»ç³ë,195,GooglePlay,2025-07-23,62700,1427
Order Complete (App),,ruby_1,1100,9,ÂÐÂÐÀÌ,245,GooglePlay,2025-07-19,33000,578
Order Complete (App),,ads_remove,7700,1,ÇØÆ¼,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_6,110000,11,ÃµÈá,468,GooglePlay,2025-07-17,1569700,9
Order Complete (App),,ruby_6,110000,8,ºÎ¸ªºÎ¸ª,550,OneStore,2025-07-20,3967700,4
Order Complete (App),,ruby_4,33000,9,²¹³×,351,GooglePlay,2025-07-19,730400,48
Order Complete (App),,ads_remove,7700,1,Åä³©ÀÌ,13,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,12,½ÅÁ¤º¸,322,GooglePlay,2025-07-16,128700,86
Order Complete (App),,ruby_3,11000,1,³»¿ëÁõ¸í½áÁà,47,GooglePlay,2025-07-26,0,8380
Order Complete (App),,ads_remove,7700,1,ºÒÅ¸´Â³²ÀÚ,9,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_5,55000,9,²¹³×,349,GooglePlay,2025-07-19,675400,48
Order Complete (App),,ads_remove,7700,1,°Ë¹«Çâ,25,GooglePlay,2025-07-27,0,11303
Order Complete (App),,ads_remove,7700,1,½º°ú,12,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,6,µÎÀ²´ëµð,266,GooglePlay,2025-07-22,150700,257
Order Complete (App),,ads_remove,7700,1,ÇÁ¸®¶óµðÄ®,8,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_5,55000,11,ÇÏ¸ð¿¹,290,GooglePlay,2025-07-17,212300,113
Order Complete (App),,ruby_4,33000,9,²¹³×,349,GooglePlay,2025-07-19,642400,48
Order Complete (App),,ruby_1,1100,1,sunÄ¨,41,GooglePlay,2025-07-27,6600,10172
Order Complete (App),,ruby_2,6600,1,sunÄ¨,41,GooglePlay,2025-07-27,0,10172
Order Complete (App),,ads_remove,7700,1,Åä³¢Àü¼³,8,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,¿¹¸®¾ß,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_1,1100,2,¼¼Ä«ÀÌ,65,GooglePlay,2025-07-26,7700,6795
Order Complete (App),,ruby_2,6600,2,¼¼Ä«ÀÌ,65,GooglePlay,2025-07-26,0,6795
Order Complete (App),,ruby_2,6600,3,°«¼¼Á¾,189,GooglePlay,2025-07-24,69300,1487
Order Complete (App),,ads_remove,7700,1,ÇÇÀÇ±×¸²ÀÚ,33,GooglePlay,2025-07-27,0,9983
Order Complete (App),,ads_remove,7700,1,Ã»·ù,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,¼öµ¿e,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_2,6600,8,Çì·ÕÀÌ,251,GooglePlay,2025-07-20,192500,409
Order Complete (App),,ads_remove,7700,1,Ç÷¸¶»ç³É²Û,8,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,Àº¿ìÀº¼º,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_1,1100,3,¹«¸£¹«¸£,127,GooglePlay,2025-07-25,9900,2928
Order Complete (App),,ruby_1,1100,1,°­ÄÚ¹ü,42,GooglePlay,2025-07-27,7700,11273
Order Complete (App),,ruby_2,6600,1,°­ÄÚ¹ü,42,GooglePlay,2025-07-27,0,11273
Order Complete (App),,ruby_4,33000,1,¿À¶ûÄÉ,271,GooglePlay,2025-07-27,293700,191
Order Complete (App),,ruby_1,1100,3,¹«¸£¹«¸£,127,GooglePlay,2025-07-25,9900,2928
Order Complete (App),,ruby_1,1100,3,¹«¸£¹«¸£,127,GooglePlay,2025-07-25,7700,2928
Order Complete (App),,ruby_3,11000,1,¿À¶ûÄÉ,271,GooglePlay,2025-07-27,282700,191
Order Complete (App),,ads_remove,7700,1,ÃÊÀå¿Í»çºñ,9,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_2,6600,9,¾ö¾Ö¼÷,239,GooglePlay,2025-07-18,19800,621
Order Complete (App),,ruby_3,11000,9,¾ö¾Ö¼÷,239,GooglePlay,2025-07-18,8800,621
Order Complete (App),,ruby_3,11000,1,¿À¶ûÄÉ,271,GooglePlay,2025-07-27,282700,191
Order Complete (App),,ruby_3,11000,1,¿À¶ûÄÉ,271,GooglePlay,2025-07-27,260700,191
Order Complete (App),,ads_remove,7700,1,Çö¿ö¸®,25,GooglePlay,2025-07-27,0,10838
Order Complete (App),,ruby_1,1100,5,ÄÚµð¾Ç,149,GooglePlay,2025-07-23,19800,2293
Order Complete (App),,ruby_3,11000,9,È¨¼îÇÎ,252,GooglePlay,2025-07-18,75900,393
Order Complete (App),,ruby_5,55000,9,Àï¿ä,346,GooglePlay,2025-07-19,335500,50
Order Complete (App),,ruby_5,55000,3,Èï±æµ¿z,219,GooglePlay,2025-07-25,163900,1039
Order Complete (App),,ads_remove,7700,1,Á¦ÀÌ¿¥,51,GooglePlay,2025-07-27,0,7943
Order Complete (App),,ruby_3,11000,9,Àï¿ä,346,GooglePlay,2025-07-19,324500,50
Order Complete (App),,ruby_4,33000,9,Àï¿ä,346,GooglePlay,2025-07-19,291500,50
Order Complete (App),,ads_remove,7700,1,À¯½Ç¹°º¸°ü¼Ò,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,´ë°Ë¸Å´Ï¾Æ,26,GooglePlay,2025-07-27,0,11256
Order Complete (App),,ruby_1,1100,4,Regret,120,GooglePlay,2025-07-23,27500,3161
Order Complete (App),,ruby_1,1100,4,Regret,120,GooglePlay,2025-07-23,25300,3161
Order Complete (App),,ruby_2,6600,4,Regret,120,GooglePlay,2025-07-23,25300,3161
Order Complete (App),,ruby_3,11000,4,Regret,120,GooglePlay,2025-07-23,7700,3161
Order Complete (App),,ads_remove,7700,1,±¸¸ù±¸½º,11,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_4,33000,1,²¿¸¶ÀÌ,35,GooglePlay,2025-07-27,40700,10552
Order Complete (App),,ruby_6,110000,10,ÇÇÄÚ¸®³ª,433,GooglePlay,2025-07-18,1021900,18
Order Complete (App),,ads_remove,7700,3,¹«¸£¹«¸£,121,GooglePlay,2025-07-25,0,2928
Order Complete (App),,ads_remove,7700,1,´ë¹«¿ø,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,Å×¸®Á¤,8,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_1,1100,9,È¨¼îÇÎ,247,GooglePlay,2025-07-18,75900,532
Order Complete (App),,ruby_2,6600,9,È¨¼îÇÎ,247,GooglePlay,2025-07-18,74800,532
Order Complete (App),,ruby_3,11000,9,È¨¼îÇÎ,247,GooglePlay,2025-07-18,57200,532
Order Complete (App),,ads_remove,7700,1,4827,59,GooglePlay,2025-07-27,0,6990
Order Complete (App),,ads_remove,7700,1,³ë¾ÈÆÒ´õ,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,san2,2,GooglePlay,2025-07-26,0,99999999
Order Complete (App),,ads_remove,7700,1,Àº¼ÖÁ¤,51,GooglePlay,2025-07-26,0,7916
Order Complete (App),,ruby_5,55000,6,¸ù´ÞÀÌ,350,GooglePlay,2025-07-21,567600,48
Order Complete (App),,ads_remove,7700,1,µå·Î,9,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,Ä«·Î,8,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_2,6600,9,uj,346,GooglePlay,2025-07-18,458700,50
Order Complete (App),,ads_remove,7700,1,³¶¸¸°ÅÁö,5,GooglePlay,2025-07-26,0,99999999
Order Complete (App),,ruby_4,33000,1,²¿¸¶ÀÌ,24,GooglePlay,2025-07-27,7700,11242
Order Complete (App),,ruby_2,6600,1,ÇÎÄíÆÒ´õ,41,GooglePlay,2025-07-27,62700,9103
Order Complete (App),,ads_remove,7700,1,¿À¾¾Ç¥·ù±â,11,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_1,1100,8,¿ªÀûÀÌÁ¾¹è,247,GooglePlay,2025-07-16,38500,502
Order Complete (App),,ruby_1,1100,8,¿ªÀûÀÌÁ¾¹è,247,GooglePlay,2025-07-16,36300,502
Order Complete (App),,ads_remove,7700,1,Àººû¸¶³à,51,GooglePlay,2025-07-27,0,7884
Order Complete (App),,ruby_2,6600,8,¿ªÀûÀÌÁ¾¹è,247,GooglePlay,2025-07-16,29700,502
Order Complete (App),,ruby_3,11000,1,ÇÏÄ«,24,GooglePlay,2025-07-27,0,10636
Order Complete (App),,ads_remove,7700,1,Æ¼¸µ,24,GooglePlay,2025-07-27,0,10805
Order Complete (App),,ruby_3,11000,2,À¯ÄÉÀÌ,95,GooglePlay,2025-07-26,29700,3768
Order Complete (App),,ruby_1,1100,6,¾ËÆÎÄ«,335,GooglePlay,2025-07-22,518100,68
Order Complete (App),,ads_remove,7700,1,³îº¸,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_4,33000,6,¾ËÆÎÄ«,335,GooglePlay,2025-07-22,485100,68
Order Complete (App),,ruby_4,33000,6,¾ËÆÎÄ«,335,GooglePlay,2025-07-22,452100,68
Order Complete (App),,ruby_5,55000,6,¾ËÆÎÄ«,335,GooglePlay,2025-07-22,397100,68
Order Complete (App),,ruby_4,33000,1,Áý¾È±¸¼®,28,GooglePlay,2025-07-27,7700,10931
Order Complete (App),,ruby_4,33000,8,GC,369,OneStore,2025-07-20,614900,38
Order Complete (App),,ads_remove,7700,1,´©¸µ,66,GooglePlay,2025-07-27,0,7904
Order Complete (App),,ruby_3,11000,7,¶ó¿µ,183,GooglePlay,2025-07-21,14300,1771
Order Complete (App),,ads_remove,7700,1,¾Æ±â¹Îµ¹,7,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,²¿¸¶ÀÌ,10,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_1,1100,1,Â÷¹Ö¾ÆÀÌ,33,GooglePlay,2025-07-27,7700,11213
Order Complete (App),,ads_remove,7700,1,±×·¡Áö±Ý¿Ô´Ï,41,GooglePlay,2025-07-27,0,9643
Order Complete (App),,ads_remove,7700,1,¾Æ¾ß¾î¿©¿ÀÀ¯,69,GooglePlay,2025-07-27,0,7490
Order Complete (App),,ruby_2,6600,1,Â÷¹Ö¾ÆÀÌ,33,GooglePlay,2025-07-27,0,11213
Order Complete (App),,ruby_2,6600,11,È²Àå¿ì,394,GooglePlay,2025-07-17,447700,27
Order Complete (App),,ruby_2,6600,11,»ï´Ù,196,GooglePlay,2025-07-16,7700,1397
Order Complete (App),,ads_remove,7700,1,²¿²¿¹«,20,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_4,33000,9,ÈæÃµ¿Õ,272,GooglePlay,2025-07-18,113300,179
Order Complete (App),,ads_remove,7700,1,»ÉÈ¦,32,GooglePlay,2025-07-27,0,11203
Order Complete (App),,ads_remove,7700,1,·Ã½ÃÈ­,43,GooglePlay,2025-07-27,0,9079
Order Complete (App),,ads_remove,7700,1,Áý¾È±¸¼®,7,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,¼û¼Ò,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,3,Èï±æµ¿z,215,GooglePlay,2025-07-25,152900,1229
Order Complete (App),,ads_remove,7700,1,±¸¸¶³ª·ç,24,GooglePlay,2025-07-26,0,11201
Order Complete (App),,ruby_2,6600,1,±ÂÁö,45,GooglePlay,2025-07-27,7700,8616
Order Complete (App),,ruby_1,1100,1,±ÂÁö,45,GooglePlay,2025-07-27,0,8616
Order Complete (App),,ads_remove,7700,1,Áöµµ¸®,43,GooglePlay,2025-07-27,0,9690
Order Complete (App),,ads_remove,7700,1,promise,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_5,55000,5,ÄíÄô,271,GooglePlay,2025-07-23,303600,189
Order Complete (App),,ruby_3,11000,2,¸®ÇÁÆ÷,94,GooglePlay,2025-07-26,7700,3872
Order Complete (App),,ads_remove,7700,1,ÂøÇÔ,5,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ads_remove,7700,1,°¨½ºÃ÷,23,GooglePlay,2025-07-27,0,11187
Order Complete (App),,ruby_3,11000,7,°úÀÏ½ºÇÁ,142,GooglePlay,2025-07-19,11000,2856
Order Complete (App),,ruby_4,33000,5,±¹»Ð,274,GooglePlay,2025-07-23,232100,166
Order Complete (App),,ruby_4,33000,5,±¹»Ð,274,GooglePlay,2025-07-23,166100,166
Order Complete (App),,ads_remove,7700,1,ÁöÀºÀÌ³»²¿,4,GooglePlay,2025-07-27,0,99999999
Order Complete (App),,ruby_3,11000,8,¸·³»Å°Å°,249,GooglePlay,2025-07-20,29700,442
Order Complete (App),,ads_remove,7700,1,ÅÂÇ³ÁÖÀÇº¸,43,GooglePlay,2025-07-27,0,9613
Order Complete (App),,ruby_3,11000,6,¾ËÆÎÄ«,334,GooglePlay,2025-07-22,386100,69
Order Complete (App),,ruby_3,11000,6,¾ËÆÎÄ«,334,GooglePlay,2025-07-22,375100,69
Order Complete (App),,ruby_3,11000,1,µµ¾Æ·¯ºê,60,GooglePlay,2025-07-26,18700,7127
Order Complete (App),,ruby_6,110000,8,ºÎ¸ªºÎ¸ª,544,OneStore,2025-07-20,3857700,4
Order Complete (App),,ads_remove,7700,1,µôµôÀÌ,46,GooglePlay,2025-07-27,0,9046
Order Complete (App),,ruby_6,110000,2,µð¾Æ¶õ,118,GooglePlay,2025-07-26,117700,3021
Order Complete (App),,ruby_1,1100,10,ÀÏÁÖÀÏ¸¸,285,GooglePlay,2025-07-18,189200,139
Order Complete (App),,ruby_1,1100,10,ÀÏÁÖÀÏ¸¸,285,GooglePlay,2025-07-18,188100,139
Order Complete (App),,ruby_3,11000,10,ÀÏÁÖÀÏ¸¸,285,GooglePlay,2025-07-18,177100,139
Order Complete (App),,ruby_3,11000,1,µµ¾Æ·¯ºê,59,GooglePlay,2025-07-26,7700,7127
Order Complete (App),,ruby_1,1100,3,ÃÖÁß±â,121,GooglePlay,2025-07-25,7700,2860
Order Complete (App),,ads_remove,7700,1,¼öÈ£¸®,16,GooglePlay,2025-07-26,0,99999999
Order Complete (App),,ruby_2,6600,1,Realize,48,GooglePlay,2025-07-27,11000,9037
Order Complete (App),,ruby_4,33000,3,Èï±æµ¿z,191,GooglePlay,2025-07-25,119900,1385
Order Complete (App),,ruby_3,11000,1,Realize,47,GooglePlay,2025-07-27,0,9037
