Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID
GPA.3310-5608-4390-70457,01-Aug-25,12:19:26 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b2q,KR,,56175,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3310-5608-4390-70457,01-Aug-25,12:19:26 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b2q,KR,,56175,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3310-5608-4390-70457,01-Aug-25,12:19:26 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b2q,KR,,56175,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3384-7985-4053-27439,01-Aug-25,12:19:35 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b2q,KR,,56175,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3384-7985-4053-27439,01-Aug-25,12:19:35 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b2q,KR,,56175,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3384-7985-4053-27439,01-Aug-25,12:19:35 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b2q,KR,,56175,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3302-8797-2961-01130,01-Aug-25,12:23:43 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,m33x,KR,,16830,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3302-8797-2961-01130,01-Aug-25,12:23:43 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,m33x,KR,,16830,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3302-8797-2961-01130,01-Aug-25,12:23:43 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,m33x,KR,,16830,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3310-9906-9249-49196,01-Aug-25,12:23:48 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q7q,KR,,13624,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3310-9906-9249-49196,01-Aug-25,12:23:48 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q7q,KR,,13624,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3310-9906-9249-49196,01-Aug-25,12:23:48 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q7q,KR,,13624,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3327-9535-7060-73633,01-Aug-25,12:24:55 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,psq,KR,경기도,12912,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3327-9535-7060-73633,01-Aug-25,12:24:55 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,psq,KR,경기도,12912,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3327-9535-7060-73633,01-Aug-25,12:24:55 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,psq,KR,경기도,12912,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3335-8044-7541-57631,01-Aug-25,12:28:15 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,q7q,KR,,37897,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3335-8044-7541-57631,01-Aug-25,12:28:15 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,q7q,KR,,37897,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3335-8044-7541-57631,01-Aug-25,12:28:15 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,q7q,KR,,37897,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3356-4173-6847-38053,01-Aug-25,12:33:13 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q7q,KR,,13624,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3356-4173-6847-38053,01-Aug-25,12:33:13 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q7q,KR,,13624,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3356-4173-6847-38053,01-Aug-25,12:33:13 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,q7q,KR,,13624,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3309-0588-5571-60184,01-Aug-25,12:34:38 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,q7q,KR,전라남도,540-080,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3309-0588-5571-60184,01-Aug-25,12:34:38 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,q7q,KR,전라남도,540-080,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3309-0588-5571-60184,01-Aug-25,12:34:38 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,q7q,KR,전라남도,540-080,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3364-9679-2756-82325,01-Aug-25,12:35:21 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,q7q,KR,전라남도,540-080,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3364-9679-2756-82325,01-Aug-25,12:35:21 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,q7q,KR,전라남도,540-080,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3364-9679-2756-82325,01-Aug-25,12:35:21 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,q7q,KR,전라남도,540-080,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3358-6604-9078-01855,01-Aug-25,12:35:46 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,c1q,KR,,21407,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3358-6604-9078-01855,01-Aug-25,12:35:46 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,c1q,KR,,21407,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3358-6604-9078-01855,01-Aug-25,12:35:46 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,c1q,KR,,21407,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3392-9446-0040-38304,01-Aug-25,12:37:36 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,pa1q,KR,경기도,430-040,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3392-9446-0040-38304,01-Aug-25,12:37:36 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,pa1q,KR,경기도,430-040,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3392-9446-0040-38304,01-Aug-25,12:37:36 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,pa1q,KR,경기도,430-040,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3327-4788-2819-95189,01-Aug-25,12:40:44 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,a42xq,KR,,42728,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3327-4788-2819-95189,01-Aug-25,12:40:44 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,a42xq,KR,,42728,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3327-4788-2819-95189,01-Aug-25,12:40:44 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,a42xq,KR,,42728,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3324-7962-7026-83432,01-Aug-25,12:44:50 AM PDT,,Charge,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,b0q,KR,충청남도,31486,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3324-7962-7026-83432,01-Aug-25,12:44:50 AM PDT,,Google fee,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,b0q,KR,충청남도,31486,KRW,-150,1,KRW,-150,,,4.99167E+18,Yes,15,,
GPA.3324-7962-7026-83432,01-Aug-25,12:44:50 AM PDT,Third-party Tax,Tax,,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_1,b0q,KR,충청남도,31486,KRW,100,1,KRW,100,,,4.99167E+18,Yes,,,
GPA.3384-8049-7536-18466,01-Aug-25,12:45:29 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,c2q,KR,,5769,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3384-8049-7536-18466,01-Aug-25,12:45:29 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,c2q,KR,,5769,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3384-8049-7536-18466,01-Aug-25,12:45:29 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,c2q,KR,,5769,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3311-9351-7261-52942,01-Aug-25,12:46:16 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,pa2q,KR,서울특별시,157-812,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3311-9351-7261-52942,01-Aug-25,12:46:16 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,pa2q,KR,서울특별시,157-812,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3311-9351-7261-52942,01-Aug-25,12:46:16 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,pa2q,KR,서울특별시,157-812,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3387-5498-4781-76767,01-Aug-25,12:47:36 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,g0q,KR,,8507,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3387-5498-4781-76767,01-Aug-25,12:47:36 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,g0q,KR,,8507,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3387-5498-4781-76767,01-Aug-25,12:47:36 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,g0q,KR,,8507,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3344-1633-0486-96418,01-Aug-25,12:48:10 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,pa2q,KR,울산광역시,681-763,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3344-1633-0486-96418,01-Aug-25,12:48:10 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,pa2q,KR,울산광역시,681-763,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3344-1633-0486-96418,01-Aug-25,12:48:10 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,pa2q,KR,울산광역시,681-763,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3375-6739-3883-91777,01-Aug-25,12:51:29 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,b5q,KR,,34501,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3375-6739-3883-91777,01-Aug-25,12:51:29 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,b5q,KR,,34501,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3375-6739-3883-91777,01-Aug-25,12:51:29 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,b5q,KR,,34501,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3341-6221-8852-51028,01-Aug-25,12:53:12 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,g0q,KR,전라남도,59640,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3341-6221-8852-51028,01-Aug-25,12:53:12 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,g0q,KR,전라남도,59640,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3341-6221-8852-51028,01-Aug-25,12:53:12 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,g0q,KR,전라남도,59640,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3372-3672-8673-40240,01-Aug-25,1:01:43 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e1s,KR,,24127,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3372-3672-8673-40240,01-Aug-25,1:01:43 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e1s,KR,,24127,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3372-3672-8673-40240,01-Aug-25,1:01:43 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e1s,KR,,24127,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3352-1452-5559-43420,01-Aug-25,1:06:10 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm3q,KR,서울특별시,135-827,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3352-1452-5559-43420,01-Aug-25,1:06:10 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm3q,KR,서울특별시,135-827,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3352-1452-5559-43420,01-Aug-25,1:06:10 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,dm3q,KR,서울특별시,135-827,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3329-4676-2569-86957,01-Aug-25,1:11:01 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b2q,KR,,21054,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3329-4676-2569-86957,01-Aug-25,1:11:01 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b2q,KR,,21054,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3329-4676-2569-86957,01-Aug-25,1:11:01 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,b2q,KR,,21054,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3375-4797-7088-93489,01-Aug-25,1:11:56 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,pa3q,KR,서울특별시,130-766,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3375-4797-7088-93489,01-Aug-25,1:11:56 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,pa3q,KR,서울특별시,130-766,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3375-4797-7088-93489,01-Aug-25,1:11:56 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,pa3q,KR,서울특별시,130-766,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3367-9458-7028-43669,01-Aug-25,1:15:06 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,pa2q,KR,,44086,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3367-9458-7028-43669,01-Aug-25,1:15:06 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,pa2q,KR,,44086,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3367-9458-7028-43669,01-Aug-25,1:15:06 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,pa2q,KR,,44086,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3337-0091-2750-22146,01-Aug-25,1:16:16 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,b6q,KR,경기도,15588,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3337-0091-2750-22146,01-Aug-25,1:16:16 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,b6q,KR,경기도,15588,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
GPA.3337-0091-2750-22146,01-Aug-25,1:16:16 AM PDT,Third-party Tax,Tax,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,b6q,KR,경기도,15588,KRW,600,1,KRW,600,,,4.99167E+18,Yes,,,
GPA.3336-5290-4044-10445,01-Aug-25,1:19:21 AM PDT,,Charge,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,d1x,KR,,15337,KRW,7000,1,KRW,7000,,,4.99167E+18,Yes,,,
GPA.3336-5290-4044-10445,01-Aug-25,1:19:21 AM PDT,,Google fee,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,d1x,KR,,15337,KRW,-1050,1,KRW,-1050,,,4.99167E+18,Yes,15,,
GPA.3336-5290-4044-10445,01-Aug-25,1:19:21 AM PDT,Third-party Tax,Tax,,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ads_remove,d1x,KR,,15337,KRW,700,1,KRW,700,,,4.99167E+18,Yes,,,
GPA.3307-3949-3873-66388,01-Aug-25,1:21:09 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,e2s,KR,,46007,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3307-3949-3873-66388,01-Aug-25,1:21:09 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,e2s,KR,,46007,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3307-3949-3873-66388,01-Aug-25,1:21:09 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,e2s,KR,,46007,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3393-4325-0533-16124,01-Aug-25,1:21:57 AM PDT,,Charge,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,pa3q,KR,강원도,250-871,KRW,50000,1,KRW,50000,,,4.99167E+18,Yes,,,
GPA.3393-4325-0533-16124,01-Aug-25,1:21:57 AM PDT,,Google fee,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,pa3q,KR,강원도,250-871,KRW,-7500,1,KRW,-7500,,,4.99167E+18,Yes,15,,
GPA.3393-4325-0533-16124,01-Aug-25,1:21:57 AM PDT,Third-party Tax,Tax,,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_5,pa3q,KR,강원도,250-871,KRW,5000,1,KRW,5000,,,4.99167E+18,Yes,,,
GPA.3330-2025-8115-16942,01-Aug-25,1:25:45 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,q7q,KR,대전광역시,34545,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3330-2025-8115-16942,01-Aug-25,1:25:45 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,q7q,KR,대전광역시,34545,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3330-2025-8115-16942,01-Aug-25,1:25:45 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,q7q,KR,대전광역시,34545,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3338-3934-4422-81512,01-Aug-25,1:27:21 AM PDT,,Charge,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,인천광역시,22148,KRW,10000,1,KRW,10000,,,4.99167E+18,Yes,,,
GPA.3338-3934-4422-81512,01-Aug-25,1:27:21 AM PDT,,Google fee,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,인천광역시,22148,KRW,-1500,1,KRW,-1500,,,4.99167E+18,Yes,15,,
GPA.3338-3934-4422-81512,01-Aug-25,1:27:21 AM PDT,Third-party Tax,Tax,,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_3,e3q,KR,인천광역시,22148,KRW,1000,1,KRW,1000,,,4.99167E+18,Yes,,,
GPA.3303-5664-5019-73781,01-Aug-25,1:29:32 AM PDT,,Charge,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,,59762,KRW,30000,1,KRW,30000,,,4.99167E+18,Yes,,,
GPA.3303-5664-5019-73781,01-Aug-25,1:29:32 AM PDT,,Google fee,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,,59762,KRW,-4500,1,KRW,-4500,,,4.99167E+18,Yes,15,,
GPA.3303-5664-5019-73781,01-Aug-25,1:29:32 AM PDT,Third-party Tax,Tax,,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_4,e2s,KR,,59762,KRW,3000,1,KRW,3000,,,4.99167E+18,Yes,,,
GPA.3351-3819-0324-55315,01-Aug-25,1:31:48 AM PDT,,Charge,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e1s,KR,,336-050,KRW,6000,1,KRW,6000,,,4.99167E+18,Yes,,,
GPA.3351-3819-0324-55315,01-Aug-25,1:31:48 AM PDT,,Google fee,,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,1,ruby_2,e1s,KR,,336-050,KRW,-900,1,KRW,-900,,,4.99167E+18,Yes,15,,
