Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID,Group ID,First USD 1M Eligible,Promotion ID,Coupon Value,Discount Rate,Featured Product ID,Price Experiment ID
GPA.3329-3236-6546-47322,2025-07-20,1752972341,Charged,b5q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",화성시,경기도,18598,KR,,,4.99167E+18,Yes,,,,,
GPA.3357-4130-7703-47493,2025-07-20,1752972506,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",북구,광주광역시,61032,KR,,,4.99167E+18,Yes,,,,,
GPA.3324-3399-4648-88372,2025-07-20,1752972518,Charged,b5q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",화성시,경기도,18598,KR,,,4.99167E+18,Yes,,,,,
GPA.3338-5041-6667-37525,2025-07-20,1752972554,Charged,r0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,44723,KR,,,4.99167E+18,Yes,,,,,
GPA.3349-9208-1745-26067,2025-07-20,1752972618,Charged,dm3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,24105,KR,,,4.99167E+18,Yes,,,,,
GPA.3339-9355-7607-46176,2025-07-20,1752972679,Charged,pa3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",진도군,전라남도,539-840,KR,,,4.99167E+18,Yes,,,,,
GPA.3352-5997-8597-48640,2025-07-20,1752972807,Charged,b5q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",화성시,경기도,18598,KR,,,4.99167E+18,Yes,,,,,
GPA.3385-5926-1377-69809,2025-07-20,1752972822,Charged,pa1q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",용인시,경기도,16885,KR,,,4.99167E+18,Yes,,,,,
GPA.3351-7675-8543-89549,2025-07-20,1752972840,Charged,pa1q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",용인시,경기도,16885,KR,,,4.99167E+18,Yes,,,,,
GPA.3363-7926-4139-42234,2025-07-20,1752972901,Charged,e3q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",계양구,인천광역시,401-330,KR,,,4.99167E+18,Yes,,,,,
GPA.3322-8048-7938-14100,2025-07-20,1752972919,Charged,b5q,루비 드럼통 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_5,KRW,"50,000.00","5,000.00","55,000.00",수원시,경기도,16224,KR,,,4.99167E+18,Yes,,,,,
GPA.3311-1448-8296-04922,2025-07-20,1752973044,Charged,z3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",안양시,경기도,430-800,KR,,,4.99167E+18,Yes,,,,,
GPA.3338-7085-8997-05353,2025-07-20,1752973162,Charged,pa2q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",,,12312,KR,,,4.99167E+18,Yes,,,,,
GPA.3394-7532-8716-83888,2025-07-20,1752973162,Charged,r0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,123-123,KR,,,4.99167E+18,Yes,,,,,
GPA.3397-7332-3848-86372,2025-07-20,1752973273,Charged,dm2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,51539,KR,,,4.99167E+18,Yes,,,,,
GPA.3372-5848-5261-77158,2025-07-20,1752973493,Refund,d2x,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",-600,"-6,600.00",,,3377,KR,,,4.99167E+18,Yes,,,,,
GPA.3347-7890-2806-53531,2025-07-20,1752973634,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",광진구,서울특별시,143-201,KR,,,4.99167E+18,Yes,,,,,
GPA.3383-4454-6170-89956,2025-07-20,1752973742,Charged,a35x,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",평택시,경기도,17874,KR,,,4.99167E+18,Yes,,,,,
GPA.3353-3996-3610-53119,2025-07-20,1752973796,Charged,dm1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,350-800,KR,,,4.99167E+18,Yes,,,,,
GPA.3324-4198-0495-38916,2025-07-20,1752973855,Charged,b5q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",구미시,경상북도,39395,KR,,,4.99167E+18,Yes,,,,,
GPA.3329-3059-7386-22265,2025-07-20,1752973870,Charged,pa3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",북구,부산광역시,616-805,KR,,,4.99167E+18,Yes,,,,,
GPA.3304-6420-9905-94196,2025-07-20,1752974036,Charged,pa3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,59705,KR,,,4.99167E+18,Yes,,,,,
GPA.3399-7559-5104-31881,2025-07-20,1752974162,Charged,m44x,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,606-061,KR,,,4.99167E+18,Yes,,,,,
GPA.3305-4169-5318-18827,2025-07-20,1752974165,Charged,pa1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,50898,KR,,,4.99167E+18,Yes,,,,,
GPA.3303-3862-0930-74550,2025-07-20,1752974192,Charged,b5q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",관악구,서울특별시,8708,KR,,,4.99167E+18,Yes,,,,,
GPA.3311-3240-5534-65594,2025-07-20,1752974340,Charged,e3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",시흥시,경기도,429-707,KR,,,4.99167E+18,Yes,,,,,
GPA.3348-2181-3709-44451,2025-07-20,1752974405,Charged,o1s,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,37633,KR,,,4.99167E+18,Yes,,,,,
GPA.3340-2134-3187-63450,2025-07-20,1752974427,Charged,o1s,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,37633,KR,,,4.99167E+18,Yes,,,,,
GPA.3396-0181-8240-45672,2025-07-20,1752974465,Charged,dm3q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,24105,KR,,,4.99167E+18,Yes,,,,,
GPA.3369-7784-0776-72451,2025-07-20,1752974537,Charged,o1s,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,39397,KR,,,4.99167E+18,Yes,,,,,
GPA.3374-8577-7001-67401,2025-07-20,1752974553,Charged,o1s,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,39397,KR,,,4.99167E+18,Yes,,,,,
GPA.3355-3885-1052-75068,2025-07-20,1752974580,Charged,e1s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,13961,KR,,,4.99167E+18,Yes,,,,,
GPA.3397-0992-7684-35582,2025-07-20,1752974594,Charged,m53x,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,54398,KR,,,4.99167E+18,Yes,,,,,
GPA.3349-3411-0584-42359,2025-07-20,1752974617,Charged,m53x,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,54398,KR,,,4.99167E+18,Yes,,,,,
GPA.3338-8269-9530-25106,2025-07-20,1752974809,Charged,o1s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",충주시,충청북도,380-130,KR,,,4.99167E+18,Yes,,,,,
GPA.3306-3052-6022-85306,2025-07-20,1752974811,Charged,e1s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,44931,KR,,,4.99167E+18,Yes,,,,,
GPA.3301-1054-8801-87882,2025-07-20,1752974824,Charged,b0q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",,,42634,KR,,,4.99167E+18,Yes,,,,,
GPA.3309-8689-7972-62204,2025-07-20,1752974889,Charged,e2s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",부산,부산광역시,607-751,KR,,,4.99167E+18,Yes,,,,,
GPA.3360-2492-9678-67516,2025-07-20,1752974987,Charged,e2s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,35376,KR,,,4.99167E+18,Yes,,,,,
GPA.3351-2813-5511-27431,2025-07-20,1752974994,Charged,b5q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,21539,KR,,,4.99167E+18,Yes,,,,,
GPA.3325-1571-7163-80970,2025-07-20,1752975215,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,791-852,KR,,,4.99167E+18,Yes,,,,,
GPA.3380-7533-4917-12423,2025-07-20,1752975216,Charged,pa2q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,5801,KR,,,4.99167E+18,Yes,,,,,
GPA.3358-1991-1876-34982,2025-07-20,1752975444,Charged,r3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",부산,부산광역시,611-824,KR,,,4.99167E+18,Yes,,,,,
GPA.3369-6866-7913-18314,2025-07-20,1752975468,Charged,pa2q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",강서구,서울특별시,157-812,KR,,,4.99167E+18,Yes,,,,,
GPA.3369-6125-9826-49159,2025-07-20,1752975498,Charged,pa2q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,5801,KR,,,4.99167E+18,Yes,,,,,
GPA.3336-8922-9459-14838,2025-07-20,1752975755,Charged,pa3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",진도군,전라남도,539-840,KR,,,4.99167E+18,Yes,,,,,
GPA.3360-6272-2238-56833,2025-07-20,1752975765,Charged,dm1q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,157-850,KR,,,4.99167E+18,Yes,,,,,
GPA.3301-8486-9267-67725,2025-07-20,1752975806,Charged,pa3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",진도군,전라남도,539-840,KR,,,4.99167E+18,Yes,,,,,
GPA.3379-4490-6517-53696,2025-07-20,1752975815,Charged,dm3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,5348,KR,,,4.99167E+18,Yes,,,,,
GPA.3396-8704-8240-54015,2025-07-20,1752975862,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,57971,KR,,,4.99167E+18,Yes,,,,,
GPA.3357-8489-2281-78159,2025-07-20,1752976087,Charged,pa2q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,5801,KR,,,4.99167E+18,Yes,,,,,
GPA.3345-0739-1255-49647,2025-07-20,1752976115,Charged,dm2q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,51539,KR,,,4.99167E+18,Yes,,,,,
GPA.3338-4258-2504-10584,2025-07-20,1752976156,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",남구,울산광역시,44654,KR,,,4.99167E+18,Yes,,,,,
GPA.3320-9419-1540-53211,2025-07-20,1752976170,Charged,pa1q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,50898,KR,,,4.99167E+18,Yes,,,,,
GPA.3312-9173-3299-07600,2025-07-20,1752976286,Charged,dm1q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",청주시,충청북도,28168,KR,,,4.99167E+18,Yes,,,,,
GPA.3346-8203-0669-94694,2025-07-20,1752976398,Charged,b0q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",횡성군,강원도,225-800,KR,,,4.99167E+18,Yes,,,,,
GPA.3307-5583-3801-17721,2025-07-20,1752976451,Charged,t2s,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,477-965,KR,,,4.99167E+18,Yes,,,,,
GPA.3322-7952-5655-17390,2025-07-20,1752976561,Charged,pa3q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",,,34135,KR,,,4.99167E+18,Yes,,,,,
GPA.3358-0330-7519-39660,2025-07-20,1752976602,Charged,dm2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",고성군,경상남도,638-981,KR,,,4.99167E+18,Yes,,,,,
GPA.3343-6056-7869-66888,2025-07-20,1752976632,Charged,pa3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,46515,KR,,,4.99167E+18,Yes,,,,,
GPA.3365-2305-5027-43966,2025-07-20,1752976713,Charged,dm2q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",금천구,서울특별시,153-821,KR,,,4.99167E+18,Yes,,,,,
GPA.3390-6806-0741-56680,2025-07-20,1752976760,Charged,dm2q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",당진시,충청남도,31787,KR,,,4.99167E+18,Yes,,,,,
GPA.3370-1551-0992-72995,2025-07-20,1752976787,Charged,pa2q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,5801,KR,,,4.99167E+18,Yes,,,,,
GPA.3311-0706-1727-25874,2025-07-20,1752976797,Charged,e2s,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",삼척시,강원도,245-905,KR,,,4.99167E+18,Yes,,,,,
GPA.3324-8371-5428-23690,2025-07-20,1752976813,Charged,pa2q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",,,12312,KR,,,4.99167E+18,Yes,,,,,
GPA.3392-1917-0802-73697,2025-07-20,1752976825,Charged,q6q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,51152,KR,,,4.99167E+18,Yes,,,,,
GPA.3366-5391-1015-10871,2025-07-20,1752976833,Charged,b5q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",서구,대전광역시,302-200,KR,,,4.99167E+18,Yes,,,,,
GPA.3361-0968-1258-41241,2025-07-20,1752976834,Charged,e3q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",사하구,부산광역시,604-804,KR,,,4.99167E+18,Yes,,,,,
GPA.3374-0632-0793-95116,2025-07-20,1752976864,Charged,e3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",,,55756,KR,,,4.99167E+18,Yes,,,,,
GPA.3331-9052-6700-09763,2025-07-20,1752976891,Charged,dm3q,루비 자루 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_4,KRW,"30,000.00","3,000.00","33,000.00",시흥시,경기도,429-451,KR,,,4.99167E+18,Yes,,,,,
GPA.3378-9869-6544-86650,2025-07-20,1752976900,Charged,q5q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",사상구,부산광역시,46992,KR,,,4.99167E+18,Yes,,,,,
GPA.3323-4652-8152-80743,2025-07-20,1752977091,Charged,e2s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",순천시,전라남도,58002,KR,,,4.99167E+18,Yes,,,,,
GPA.3378-4803-8623-99759,2025-07-20,1752977145,Charged,e2s,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",달성군,대구광역시,42921,KR,,,4.99167E+18,Yes,,,,,
GPA.3340-7165-1136-79448,2025-07-20,1752977164,Charged,b5q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",,,11681,KR,,,4.99167E+18,Yes,,,,,
GPA.3301-9191-3765-24176,2025-07-20,1752977303,Charged,e1s,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,17344,KR,,,4.99167E+18,Yes,,,,,
GPA.3318-3738-7869-86558,2025-07-20,1752977357,Charged,q4q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",강서구,서울특별시,7519,KR,,,4.99167E+18,Yes,,,,,
GPA.3362-3350-4567-53064,2025-07-20,1752977511,Charged,q6q,루비 무더기 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_3,KRW,"10,000.00","1,000.00","11,000.00",성남시,경기도,13441,KR,,,4.99167E+18,Yes,,,,,
GPA.3318-5843-4726-81013,2025-07-20,1752977527,Charged,q6q,루비 한줌 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_2,KRW,"6,000.00",600,"6,600.00",성남시,경기도,13441,KR,,,4.99167E+18,Yes,,,,,
GPA.3391-6542-3087-10831,2025-07-20,1752977546,Charged,q6q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",성남시,경기도,13441,KR,,,4.99167E+18,Yes,,,,,
GPA.3311-9976-0764-25934,2025-07-20,1752977558,Charged,e3q,루비 수레 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_6,KRW,"100,000.00","10,000.00","110,000.00",,,59258,KR,,,4.99167E+18,Yes,,,,,
GPA.3384-8387-8495-31688,2025-07-20,1752977565,Charged,q6q,루비 소량 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ruby_1,KRW,"1,000.00",100,"1,100.00",성남시,경기도,13441,KR,,,4.99167E+18,Yes,,,,,
GPA.3321-6181-8545-56109,2025-07-20,1752977573,Charged,b0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",아산시,충청남도,336-874,KR,,,4.99167E+18,Yes,,,,,
GPA.3360-2601-4467-46492,2025-07-20,1752977583,Charged,g0q,광고 제거 & 무제한 버프 패키지 (난세표류기 - 한국사 방치형 RPG),com.twokang.historydriftgoogle,inapp,ads_remove,KRW,"7,000.00",700,"7,700.00",,,42807,KR,,,4.99167E+18,Yes,,,,,
