Event Category,,Product ID,Product Price,a_attendance_count,a_user_name,a_user_stage,b.diamond,b.ruby,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),,account_Product_draw_0__4,3300,16,틸라스,382,GooglePlay,2025-07-17,823900,66},,,
ItemPurchased (App),,account_Product_Hero_8__0,330,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,account_Product_Hero_7__0,330,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,account_Product_Hero_6__0,330,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,account_Product_Hero_5__0,330,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,account_Product_Hero_4__0,330,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,account_Product_Hero_3__0,330,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,account_Product_Hero_2__0,330,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,account_Product_Hero_1__0,330,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,account_Product_Hero_0__0,330,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,Sudden_Product_Growth1__1,550,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,Preminum_Product__2,1980,7,꿍도사,226,GooglePlay,2025-07-26,66000,1893},,,
ItemPurchased (App),,Sudden_Product_Stage__4,1100,13,헤롱이,301,GooglePlay,2025-07-20,293700,283},,,
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,16,맘바,352,GooglePlay,2025-07-17,207900,104},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,16,틸라스,381,GooglePlay,2025-07-17,603900,66},,,
ItemPurchased (App),,Minigame_Product_draw_6__5500,5500,16,틸라스,381,GooglePlay,2025-07-17,603900,66},,,
ItemPurchased (App),,Minigame_Product_draw_6__5500,5500,16,틸라스,381,GooglePlay,2025-07-17,603900,66},,,
ItemPurchased (App),,Sudden_Product_Weapon__2,1100,5,o해요,191,GooglePlay,2025-07-28,231000,2456},,,
ItemPurchased (App),,account_Product_Hero_6__0,330,2,흰준이,61,GooglePlay,2025-07-31,13200,8509},,,
ItemPurchased (App),,account_Product_Hero_0__0,330,2,흰준이,61,GooglePlay,2025-07-31,13200,8509},,,
ItemPurchased (App),,account_Product_draw_0__3,1100,7,궁디팡,246,GooglePlay,2025-07-26,146300,1310},,,
ItemPurchased (App),,account_Product_draw_4__2,1100,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_3__2,1100,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_1__3,1100,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_0__3,1100,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_4__1,550,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_3__1,550,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_1__2,550,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_0__2,550,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_4__0,110,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_3__0,110,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_1__1,110,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,account_Product_draw_0__1,110,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,4,오정동오궁이,117,GooglePlay,2025-07-28,11000,4390},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,7,궁디팡,246,GooglePlay,2025-07-26,146300,1310},,,
ItemPurchased (App),,(0)_account_Product_4__0,110,7,궁디팡,246,GooglePlay,2025-07-26,146300,1310},,,
ItemPurchased (App),,account_Product_draw_1__1,110,7,궁디팡,246,GooglePlay,2025-07-26,146300,1310},,,
ItemPurchased (App),,account_Product_draw_0__2,550,7,궁디팡,246,GooglePlay,2025-07-26,146300,1310},,,
ItemPurchased (App),,Sudden_Product_Weapon__2,1100,7,궁디팡,246,GooglePlay,2025-07-26,146300,1310},,,
ItemPurchased (App),,account_Product_draw_5__0,110,3,roki,226,GooglePlay,2025-07-30,138600,2192},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,13,짭서스,366,OneStore,2025-07-20,447700,89},,,
ItemPurchased (App),,Minigame_Product_draw_6__5500,5500,4,천상방랑자,76,GooglePlay,2025-07-29,183700,6953},,,
ItemPurchased (App),,Minigame_Product_draw_6__5500,5500,4,천상방랑자,76,GooglePlay,2025-07-29,183700,6953},,,
ItemPurchased (App),,Sudden_Product_Hero1__2,1100,16,지희88,322,GooglePlay,2025-07-17,284900,206},,,
ItemPurchased (App),,Pass_Product_3__0,0,1,Souly,56,GooglePlay,2025-08-01,0,8987},,,
ItemPurchased (App),,Pass_Product_2__0,0,1,Souly,56,GooglePlay,2025-08-01,0,8987},,,
ItemPurchased (App),,Pass_Product_1__0,0,1,Souly,56,GooglePlay,2025-08-01,0,8987},,,
ItemPurchased (App),,Pass_Product_0__0,0,1,Souly,56,GooglePlay,2025-08-01,0,8987},,,
ItemPurchased (App),,(0)_account_Product_1__0,110,16,지희88,321,GooglePlay,2025-07-17,284900,206},,,
ItemPurchased (App),,(0)_account_Product_2__0,110,16,지희88,321,GooglePlay,2025-07-17,284900,206},,,
ItemPurchased (App),,(0)_account_Product_3__0,110,16,지희88,321,GooglePlay,2025-07-17,284900,206},,,
ItemPurchased (App),,(0)_account_Product_5__0,110,16,지희88,321,GooglePlay,2025-07-17,284900,206},,,
ItemPurchased (App),,(0)_account_Product_4__0,110,16,지희88,321,GooglePlay,2025-07-17,284900,206},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,16,지희88,321,GooglePlay,2025-07-17,284900,206},,,
ItemPurchased (App),,Sudden_Product_Growth2__4,5500,16,지희88,321,GooglePlay,2025-07-17,284900,206},,,
ItemPurchased (App),,Sudden_Product_Stage__4,1100,16,지희88,321,GooglePlay,2025-07-17,284900,206},,,
ItemPurchased (App),,account_Product_draw_3__1,550,13,김도영,258,GooglePlay,2025-07-20,18700,929},,,
ItemPurchased (App),,Sudden_Product_Research__6,3300,14,개근남,447,GooglePlay,2025-07-18,812900,27},,,
ItemPurchased (App),,Pass_Product_2__6,3300,13,부릉부릉,756,OneStore,2025-07-20,5067700,2},,,
ItemPurchased (App),,account_Product_draw_1__1,110,13,김도영,258,GooglePlay,2025-07-20,18700,929},,,
ItemPurchased (App),,account_Product_draw_4__0,110,13,김도영,258,GooglePlay,2025-07-20,18700,929},,,
ItemPurchased (App),,account_Product_draw_5__0,110,13,김도영,258,GooglePlay,2025-07-20,18700,929},,,
ItemPurchased (App),,account_Product_draw_3__0,110,13,김도영,258,GooglePlay,2025-07-20,18700,929},,,
ItemPurchased (App),,account_Product_draw_0__1,110,13,김도영,258,GooglePlay,2025-07-20,18700,929},,,
ItemPurchased (App),,account_Product_draw_4__0,110,2,디디에드록바,122,GooglePlay,2025-07-29,46200,4259},,,
ItemPurchased (App),,Preminum_Product__1,770,8,키킴이,119,GooglePlay,2025-07-17,11000,4434},,,
ItemPurchased (App),,account_Product_draw_4__3,3300,3,roki,210,GooglePlay,2025-07-30,137500,2192},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,1,가정주부,130,GooglePlay,2025-08-01,80300,3871},,,
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,7,yad,315,GooglePlay,2025-07-26,291500,215},,,
ItemPurchased (App),,Preminum_Product__2,1980,9,카리스마행,230,GooglePlay,2025-07-24,62700,1779},,,
ItemPurchased (App),,account_Product_draw_3__2,1100,12,리둠,296,GooglePlay,2025-07-22,53900,257},,,
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,16,맘바,350,OneStore,2025-07-17,174900,110},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,7,yad,315,GooglePlay,2025-07-26,251900,215},,,
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,16,맘바,350,OneStore,2025-07-17,174900,110},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,16,맘바,350,OneStore,2025-07-17,174900,110},,,
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,1,가정주부,126,GooglePlay,2025-08-01,73700,3968},,,
ItemPurchased (App),,Sudden_Product_Hero1__4,0,1,Souly,43,GooglePlay,2025-08-01,0,10908},,,
ItemPurchased (App),,Sudden_Product_Weapon__4,0,1,Souly,43,GooglePlay,2025-08-01,0,10908},,,
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,3,이야이,185,OneStore,2025-07-30,171600,2719},,,
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,3,이야이,185,OneStore,2025-07-30,171600,2719},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,3,이야이,185,OneStore,2025-07-30,171600,2719},,,
ItemPurchased (App),,Sudden_Product_Hero1__5,0,1,Souly,43,GooglePlay,2025-08-01,0,10908},,,
ItemPurchased (App),,Sudden_Product_Weapon__5,0,1,Souly,43,GooglePlay,2025-08-01,0,10908},,,
ItemPurchased (App),,Sudden_Product_Growth1__4,1100,15,국산뽀또,385,GooglePlay,2025-07-17,343200,60},,,
ItemPurchased (App),,Sudden_Product_Hero1__0,330,2,흰준이,53,GooglePlay,2025-07-31,6600,9392},,,
ItemPurchased (App),,Minigame_Product_draw_6__5500,5500,3,이야이,185,OneStore,2025-07-30,138600,2719},,,
ItemPurchased (App),,Pass_Product_0__7,3300,13,부릉부릉,752,OneStore,2025-07-20,5067700,2},,,
ItemPurchased (App),,Minigame_Product_draw_6__0,0,1,Souly,43,GooglePlay,2025-08-01,0,10908},,,
ItemPurchased (App),,Minigame_Product_draw_6__0,0,1,Souly,43,GooglePlay,2025-08-01,0,10908},,,
ItemPurchased (App),,Minigame_Product_draw_5__0,0,1,Souly,43,GooglePlay,2025-08-01,0,10908},,,
ItemPurchased (App),,Minigame_Product_draw_5__0,0,1,Souly,43,GooglePlay,2025-08-01,0,10908},,,
ItemPurchased (App),,Minigame_Product_draw_6__5500,5500,1,가정주부,125,GooglePlay,2025-08-01,62700,3995},,,
ItemPurchased (App),,account_Product_draw_5__1,550,15,방귀꾼,326,GooglePlay,2025-07-18,213400,209},,,
ItemPurchased (App),,Preminum_Product__4,0,1,Souly,43,GooglePlay,2025-08-01,0,10907},,,
ItemPurchased (App),,Preminum_Product__3,0,1,Souly,43,GooglePlay,2025-08-01,0,10907},,,
ItemPurchased (App),,Preminum_Product__2,0,1,Souly,43,GooglePlay,2025-08-01,0,10907},,,
ItemPurchased (App),,account_Product_draw_4__0,110,1,쿠로아키,51,GooglePlay,2025-08-01,11000,9856},,,
ItemPurchased (App),,account_Product_draw_3__0,110,1,쿠로아키,51,GooglePlay,2025-08-01,11000,9856},,,
ItemPurchased (App),,Preminum_Product__1,0,1,Souly,43,GooglePlay,2025-08-01,0,10907},,,
ItemPurchased (App),,Sudden_Product_Research__4,5500,14,uj,386,GooglePlay,2025-07-18,586300,63},,,
ItemPurchased (App),,Sudden_Product_Growth1__3,1100,15,방귀꾼,318,GooglePlay,2025-07-18,213400,209},,,
ItemPurchased (App),,Sudden_Product_Armor__0,330,5,우르르쾅쾅,151,GooglePlay,2025-07-27,66000,3316},,,
ItemPurchased (App),,Pass_Product_0__2,1100,15,세이러브,287,GooglePlay,2025-07-18,80300,381},,,
ItemPurchased (App),,account_Product_draw_4__1,550,5,북부역사학자,172,GooglePlay,2025-07-27,66000,3456},,,
ItemPurchased (App),,account_Product_draw_3__1,550,5,북부역사학자,172,GooglePlay,2025-07-27,66000,3456},,,
ItemPurchased (App),,account_Product_draw_4__0,110,5,북부역사학자,172,GooglePlay,2025-07-27,66000,3456},,,
ItemPurchased (App),,account_Product_draw_3__0,110,5,북부역사학자,172,GooglePlay,2025-07-27,66000,3456},,,
ItemPurchased (App),,Sudden_Product_Hero2__1,550,5,우르르쾅쾅,151,GooglePlay,2025-07-27,66000,3316},,,
ItemPurchased (App),,Sudden_Product_Hero1__1,550,5,우르르쾅쾅,151,GooglePlay,2025-07-27,66000,3316},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,4,제근,118,GooglePlay,2025-07-29,29700,4255},,,
ItemPurchased (App),,account_Product_Hero_6__1,550,4,제근,118,GooglePlay,2025-07-29,29700,4255},,,
ItemPurchased (App),,Pass_Product_1__0,550,2,욜로욜로,241,GooglePlay,2025-07-30,157300,1772},,,
ItemPurchased (App),,Pass_Product_0__0,550,2,욜로욜로,241,GooglePlay,2025-07-30,157300,1772},,,
ItemPurchased (App),,Pass_Product_0__1,770,16,삼다,269,GooglePlay,2025-07-16,64900,647},,,
ItemPurchased (App),,Sudden_Product_Armor__1,550,6,허어어니,248,GooglePlay,2025-07-27,71500,1209},,,
ItemPurchased (App),,account_Product_draw_4__2,1100,3,roki,201,GooglePlay,2025-07-30,104500,2265},,,
ItemPurchased (App),,Preminum_Product__1,770,2,레전드2838,101,GooglePlay,2025-07-31,7700,4863},,,
ItemPurchased (App),,Sudden_Product_Research__0,330,2,욜로욜로,236,GooglePlay,2025-07-30,157300,1772},,,
ItemPurchased (App),,Sudden_Product_Stage__0,1100,3,이야이,176,OneStore,2025-07-30,83600,2898},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2,욜로욜로,233,GooglePlay,2025-07-30,157300,1772},,,
ItemPurchased (App),,account_Product_draw_5__0,110,2,욜로욜로,233,GooglePlay,2025-07-30,157300,1772},,,
ItemPurchased (App),,(0)_account_Product_4__0,110,6,아루맘,307,GooglePlay,2025-07-26,172700,228},,,
ItemPurchased (App),,Sudden_Product_Hero2__0,330,2,욜로욜로,230,GooglePlay,2025-07-30,157300,1772},,,
ItemPurchased (App),,account_Product_draw_5__1,550,6,아루맘,307,GooglePlay,2025-07-26,172700,228},,,
ItemPurchased (App),,Minigame_Product_draw_6__5500,5500,8,Lr비,326,GooglePlay,2025-07-25,352000,182},,,
ItemPurchased (App),,(0)_account_Product_3__0,110,15,타이거즈,285,GooglePlay,2025-07-18,40700,441},,,
ItemPurchased (App),,account_Product_draw_4__0,110,10,nerdy,225,GooglePlay,2025-07-23,84700,2014},,,
ItemPurchased (App),,Sudden_Product_Hero1__1,550,2,욜로욜로,230,GooglePlay,2025-07-30,157300,1772},,,
ItemPurchased (App),,Sudden_Product_Weapon__0,330,2,욜로욜로,230,GooglePlay,2025-07-30,157300,1772},,,
ItemPurchased (App),,Sudden_Product_Research__2,1100,16,지희88,305,GooglePlay,2025-07-17,174900,238},,,
ItemPurchased (App),,(1)_account_Product_5__0,1100,16,지희88,305,GooglePlay,2025-07-17,163900,238},,,
ItemPurchased (App),,(1)_account_Product_4__1,3300,16,지희88,305,GooglePlay,2025-07-17,152900,238},,,
ItemPurchased (App),,account_Product_draw_4__0,110,10,fr쿠마,248,GooglePlay,2025-07-23,51700,1206},,,
ItemPurchased (App),,account_Product_draw_0__1,110,10,fr쿠마,248,GooglePlay,2025-07-23,51700,1206},,,
ItemPurchased (App),,Preminum_Product__3,660,10,fr쿠마,248,GooglePlay,2025-07-23,51700,1206},,,
ItemPurchased (App),,Pass_Product_0__1,770,10,fr쿠마,248,GooglePlay,2025-07-23,51700,1206},,,
ItemPurchased (App),,Pass_Product_0__0,550,10,fr쿠마,248,GooglePlay,2025-07-23,51700,1206},,,
ItemPurchased (App),,(1)_account_Product_3__0,1100,10,fr쿠마,248,GooglePlay,2025-07-23,51700,1206},,,
ItemPurchased (App),,(1)_account_Product_1__0,1100,10,fr쿠마,248,GooglePlay,2025-07-23,51700,1206},,,
ItemPurchased (App),,Pass_Product_0__2,1100,10,nerdy,216,GooglePlay,2025-07-23,84700,2092},,,
ItemPurchased (App),,account_Product_draw_0__3,1100,1,힝꾸,41,GooglePlay,2025-07-31,33000,11187},,,
ItemPurchased (App),,(1)_account_Product_4__0,1100,10,nerdy,215,GooglePlay,2025-07-23,84700,2092},,,
ItemPurchased (App),,account_Product_draw_0__2,550,1,힝꾸,41,GooglePlay,2025-07-31,26400,11187},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,7,조던,271,GooglePlay,2025-07-26,227700,601},,,
ItemPurchased (App),,Sudden_Product_Growth1__1,550,10,nerdy,214,GooglePlay,2025-07-23,84700,2092},,,
ItemPurchased (App),,Sudden_Product_Research__6,3300,14,화염방구,347,GooglePlay,2025-07-19,352000,113},,,
ItemPurchased (App),,Sudden_Product_Hero2__1,550,5,o해요,178,GooglePlay,2025-07-28,231000,2890},,,
ItemPurchased (App),,account_Product_draw_0__1,110,1,힝꾸,41,GooglePlay,2025-07-31,15400,11187},,,
ItemPurchased (App),,Minigame_Product_draw_0__550,550,10,nerdy,214,GooglePlay,2025-07-23,84700,2092},,,
ItemPurchased (App),,Preminum_Product__1,770,10,애쉬,129,GooglePlay,2025-07-23,7700,3878},,,
ItemPurchased (App),,account_Product_Hero_6__2,1100,7,조던,270,GooglePlay,2025-07-26,227700,667},,,
ItemPurchased (App),,account_Product_Hero_6__1,550,7,조던,270,GooglePlay,2025-07-26,227700,667},,,
ItemPurchased (App),,account_Product_Hero_6__0,330,7,조던,270,GooglePlay,2025-07-26,227700,667},,,
ItemPurchased (App),,Sudden_Product_Research__2,1100,7,조던,270,GooglePlay,2025-07-26,227700,667},,,
ItemPurchased (App),,account_Product_draw_3__0,110,7,궁디팡,246,GooglePlay,2025-07-26,113300,1302},,,
ItemPurchased (App),,Sudden_Product_Hero1__0,330,1,또땡겨,250,GooglePlay,2025-07-31,455400,1660},,,
ItemPurchased (App),,Sudden_Product_Hero2__0,330,1,또땡겨,250,GooglePlay,2025-07-31,455400,1660},,,
ItemPurchased (App),,Preminum_Product__2,1980,1,단태비,68,GooglePlay,2025-07-31,29700,7621},,,
ItemPurchased (App),,account_Product_draw_3__0,110,3,roki,195,GooglePlay,2025-07-30,93500,2342},,,
ItemPurchased (App),,account_Product_draw_4__1,550,3,roki,195,GooglePlay,2025-07-30,93500,2342},,,
ItemPurchased (App),,Sudden_Product_Stage__1,3300,2,옥지의빵빵이,267,GooglePlay,2025-07-31,403700,697},,,
ItemPurchased (App),,Pass_Product_3__4,3300,7,디아란,273,GooglePlay,2025-07-26,448800,563},,,
ItemPurchased (App),,Sudden_Product_Growth1__2,1100,7,디아란,273,GooglePlay,2025-07-26,415800,563},,,
ItemPurchased (App),,Sudden_Product_Armor__0,330,15,무한돈까스,232,GooglePlay,2025-07-16,11000,1624},,,
ItemPurchased (App),,Preminum_Product__2,1980,6,김안축,193,GooglePlay,2025-07-27,27500,2377},,,
ItemPurchased (App),,Sudden_Product_Research__1,550,1,또땡겨,241,GooglePlay,2025-07-31,455400,1660},,,
ItemPurchased (App),,Sudden_Product_Research__0,330,1,또땡겨,236,GooglePlay,2025-07-31,455400,1660},,,
ItemPurchased (App),,Sudden_Product_Growth2__1,550,3,이야이,153,OneStore,2025-07-30,72600,3302},,,
ItemPurchased (App),,Sudden_Product_Growth1__0,550,3,이야이,151,OneStore,2025-07-30,72600,3302},,,
ItemPurchased (App),,Sudden_Product_Weapon__2,1100,1,또땡겨,232,GooglePlay,2025-07-31,455400,1660},,,
ItemPurchased (App),,Pass_Product_3__1,770,1,또땡겨,232,GooglePlay,2025-07-31,455400,1660},,,
ItemPurchased (App),,Sudden_Product_Growth2__3,3300,1,또땡겨,232,GooglePlay,2025-07-31,455400,1660},,,
ItemPurchased (App),,account_Product_draw_1__4,3300,1,또땡겨,232,GooglePlay,2025-07-31,455400,1660},,,
ItemPurchased (App),,account_Product_draw_0__4,3300,1,또땡겨,232,GooglePlay,2025-07-31,455400,1660},,,
ItemPurchased (App),,Sudden_Product_Growth2__0,330,1,힝꾸,41,GooglePlay,2025-07-31,15400,11187},,,
ItemPurchased (App),,Pass_Product_2__1,770,1,또땡겨,232,GooglePlay,2025-07-31,312400,1660},,,
ItemPurchased (App),,Sudden_Product_Weapon__0,330,1,힝꾸,41,GooglePlay,2025-07-31,15400,11187},,,
ItemPurchased (App),,Pass_Product_1__0,550,17,펜타닐,288,GooglePlay,2025-07-16,18700,337},,,
ItemPurchased (App),,Pass_Product_0__0,550,17,펜타닐,288,GooglePlay,2025-07-16,18700,337},,,
ItemPurchased (App),,Pass_Product_1__4,3300,17,상처,730,GooglePlay,2025-07-16,3418800,3},,,
ItemPurchased (App),,(0)_account_Product_6__0,110,5,혈마사냥꾼,170,GooglePlay,2025-07-27,95700,3212},,,
ItemPurchased (App),,Sudden_Product_Hero1__4,5500,17,상처,730,GooglePlay,2025-07-16,3385800,3},,,
ItemPurchased (App),,account_Product_draw_4__1,550,7,유케이,267,GooglePlay,2025-07-26,88000,751},,,
ItemPurchased (App),,Sudden_Product_Hero2__0,330,2,하곰탱,134,GooglePlay,2025-07-31,74800,4016},,,
ItemPurchased (App),,account_Product_Hero_6__0,330,11,나류토,192,GooglePlay,2025-07-22,40700,2395},,,
ItemPurchased (App),,account_Product_Hero_0__0,330,11,나류토,192,GooglePlay,2025-07-22,40700,2395},,,
ItemPurchased (App),,account_Product_draw_1__1,110,11,나류토,192,GooglePlay,2025-07-22,40700,2395},,,
ItemPurchased (App),,account_Product_draw_0__1,110,11,나류토,192,GooglePlay,2025-07-22,40700,2395},,,
ItemPurchased (App),,(0)_account_Product_4__0,110,13,하야안,329,GooglePlay,2025-07-20,284900,164},,,
ItemPurchased (App),,Sudden_Product_Hero2__0,330,5,o해요,156,GooglePlay,2025-07-28,231000,3580},,,
ItemPurchased (App),,Sudden_Product_Growth2__0,330,4,김사과,76,GooglePlay,2025-07-29,11000,6762},,,
ItemPurchased (App),,Sudden_Product_Stage__7,11000,14,드레옹,468,GooglePlay,2025-07-19,1393700,19},,,
ItemPurchased (App),,Sudden_Product_Stage__0,1100,2,갬성,114,GooglePlay,2025-07-31,48400,4512},,,
ItemPurchased (App),,account_Product_draw_5__2,1100,10,누나좋아,276,GooglePlay,2025-07-22,334400,731},,,
ItemPurchased (App),,account_Product_draw_5__1,550,10,누나좋아,276,GooglePlay,2025-07-22,334400,731},,,
ItemPurchased (App),,account_Product_draw_5__0,110,10,누나좋아,276,GooglePlay,2025-07-22,334400,731},,,
ItemPurchased (App),,account_Product_draw_3__2,1100,10,누나좋아,276,GooglePlay,2025-07-22,334400,731},,,
