Event Category,,Product ID,Product Price,"{""a_attendance_count""",a_user_name,a_user_stage,b.diamond,b.ruby,curserver,iap_platform,install_day,total_payment_amount,user_rank
Order Complete (App),,ruby_3,11000,24,teamnose,425,10585,4510,1,GooglePlay,2025-08-03,639100,321
Order Complete (App),,ruby_4,33000,24,teamnose,425,10585,110,1,GooglePlay,2025-08-03,595100,321
Order Complete (App),,ruby_4,33000,29,이야이,550,228374,3410,1,OneStore,2025-07-30,1078000,45
Order Complete (App),,ruby_3,11000,2,트리콜로,81,4043,0,1,GooglePlay,2025-08-26,7700,9544
Order Complete (App),,ads_remove,7700,1,혼천마,4,8000,0,1,GooglePlay,2025-08-27,0,99999999
Order Complete (App),,ruby_1,1100,39,GC,557,14470,660,1,OneStore,2025-07-20,981200,40
Order Complete (App),,ruby_1,1100,39,GC,557,14470,550,1,OneStore,2025-07-20,980100,40
Order Complete (App),,ruby_1,1100,39,GC,557,14470,440,1,OneStore,2025-07-20,979000,40
Order Complete (App),,ads_remove,7700,33,김시그,266,319279,0,1,GooglePlay,2025-07-24,0,3121
Order Complete (App),,ruby_4,33000,1,푸우웅,56,226863,0,1,GooglePlay,2025-08-27,117700,13782
Order Complete (App),,ruby_2,6600,2,문학이,115,48930,0,1,GooglePlay,2025-08-26,36300,7053
Order Complete (App),,ruby_4,33000,24,짱주숭,444,232531,220,1,GooglePlay,2025-08-04,423500,190
Order Complete (App),,ruby_6,110000,1,푸우웅,56,46788,0,1,GooglePlay,2025-08-27,7700,13782
Order Complete (App),,ruby_5,55000,10,Hotal,559,4785,550,1,GooglePlay,2025-08-18,1604900,37
Order Complete (App),,ruby_5,55000,7,모래내,249,1534,0,1,GooglePlay,2025-08-21,84700,3512
Order Complete (App),,ruby_2,6600,2,문학이,111,60455,0,1,GooglePlay,2025-08-26,29700,7216
Order Complete (App),,ruby_2,6600,1,혜디,60,139365,0,1,GooglePlay,2025-08-27,7700,12200
Order Complete (App),,ruby_4,33000,36,행수,389,9742,0,1,GooglePlay,2025-07-23,78100,510
Order Complete (App),,ruby_4,33000,8,한글로6자,234,1925,0,1,GooglePlay,2025-08-20,61600,4016
Order Complete (App),,ruby_2,6600,10,비츠,260,13397,0,1,GooglePlay,2025-08-18,71500,3195
Order Complete (App),,ruby_3,11000,40,데몬,501,131520,480,1,GooglePlay,2025-07-19,685300,102
Order Complete (App),,ruby_4,33000,27,쌈쟁이,426,684204,110,1,GooglePlay,2025-07-31,799700,333
Order Complete (App),,ruby_2,6600,37,안산한량,389,2389,1540,1,GooglePlay,2025-07-20,82500,510
Order Complete (App),,ruby_3,11000,37,안산한량,389,2389,440,1,GooglePlay,2025-07-20,71500,510
Order Complete (App),,ads_remove,7700,1,편식강아지,6,17000,0,1,GooglePlay,2025-08-27,0,99999999
Order Complete (App),,ruby_2,6600,30,하늘고백,373,392,0,1,GooglePlay,2025-07-29,19800,822
Order Complete (App),,ruby_3,11000,36,아까그넘,445,1858,0,1,GooglePlay,2025-07-23,600600,175
Order Complete (App),,ruby_3,11000,3,크로노시아,101,37814,1100,1,GooglePlay,2025-08-25,18700,7804
Order Complete (App),,ruby_3,11000,3,크로노시아,101,37814,0,1,GooglePlay,2025-08-25,7700,7804
