Event Category,,Product ID,Product Price,"{""Time""",UserUUID,a_EventItem,a_attendance_count,a_user_name,a_user_stage,b.diamond,b.ruby,boxAllCount,curserver,iap_platform,install_day,total_payment_amount,user_rank
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-31 15:48,c55b58e0-70f2-11f0-bece-558106a981fc,,89,BADA,927,130262,0,16050,1,GooglePlay,2025-08-04,1533400,56
ItemPurchased (App),,돌발_사형수 스테이지__5__3300,3300,2025-10-31 15:32,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,811,7809904,8589920,510,1,GooglePlay,2025-10-15,7700,150
ItemPurchased (App),,돌발_패기__1__1100,1100,2025-10-31 15:42,14209840-af6a-11f0-a748-09d81574daee,,8,밍디밍디,378,530417,2640,21400,1,GooglePlay,2025-10-22,734800,2193
ItemPurchased (App),,돌발_던전2__2__990,990,2025-10-31 15:38,14209840-af6a-11f0-a748-09d81574daee,,8,밍디밍디,378,821792,440,21370,1,GooglePlay,2025-10-22,701800,2193
ItemPurchased (App),,돌발_승급__8__3300,3300,2025-10-31 15:25,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,811,7821004,8593220,480,1,GooglePlay,2025-10-15,7700,185
ItemPurchased (App),,Minigame_Product_draw_5__3300,3300,2025-10-31 15:36,c55b58e0-70f2-11f0-bece-558106a981fc,,89,BADA,927,125112,0,16050,1,GooglePlay,2025-08-04,1500400,56
ItemPurchased (App),,돌발_다이아__15__3300,3300,2025-10-31 15:35,c26f8420-7161-11f0-8abd-4fb202f7ffe2,,88,조승연,1484,1433274,20,209040,1,GooglePlay,2025-08-04,7075200,5
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-31 15:31,4ac84310-63ee-11f0-bf41-c3e2fe979c75,,105,태백,991,70673,210,35190,1,GooglePlay,2025-07-18,1728100,46
ItemPurchased (App),,돌발_패기__0__550,550,2025-10-31 15:29,14209840-af6a-11f0-a748-09d81574daee,,8,밍디밍디,378,789942,330,21370,1,GooglePlay,2025-10-22,690800,2193
ItemPurchased (App),,돌발_던전3__3__990,990,2025-10-31 15:13,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,753,7805504,8596520,480,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,Minigame_Product_draw_6__3300,3300,2025-10-31 15:24,4ac84310-63ee-11f0-bf41-c3e2fe979c75,,105,태백,977,308673,100,35190,1,GooglePlay,2025-07-18,1721500,46
ItemPurchased (App),,돌발_스테이지__27__3300,3300,2025-10-31 15:20,c26f8420-7161-11f0-8abd-4fb202f7ffe2,,88,조승연,1452,776424,20,209040,1,GooglePlay,2025-08-04,7042200,5
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-31 15:08,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,753,7795004,8597510,480,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-31 15:08,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,753,7795004,8597620,480,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,돌발_던전3__3__990,990,2025-10-31 15:20,14209840-af6a-11f0-a748-09d81574daee,,8,밍디밍디,366,892317,880,21340,1,GooglePlay,2025-10-22,690800,2191
ItemPurchased (App),,돌발_나무__2__990,990,2025-10-31 15:08,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,753,7795004,8597730,480,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,Minigame_Product_draw_4__3300,3300,2025-10-31 15:17,9bf03a30-6e26-11f0-be5d-0122246d3da9,,92,쌈쟁이,1148,650448,30,93800,1,OneStore,2025-07-31,3335200,13
ItemPurchased (App),,(기간한정 주간)연구석__0__550,550,2025-10-31 15:17,14209840-af6a-11f0-a748-09d81574daee,,8,밍디밍디,366,881817,1870,21340,1,GooglePlay,2025-10-22,690800,2191
ItemPurchased (App),,(기간한정 일간)입장권1__0__110,110,2025-10-31 15:17,14209840-af6a-11f0-a748-09d81574daee,,8,밍디밍디,366,881817,2420,21340,1,GooglePlay,2025-10-22,690800,2191
ItemPurchased (App),,(기간한정 일간)연구석__0__110,110,2025-10-31 15:17,14209840-af6a-11f0-a748-09d81574daee,,8,밍디밍디,366,881817,2530,21340,1,GooglePlay,2025-10-22,690800,2191
ItemPurchased (App),,돌발_사형수__7__3300,3300,2025-10-31 15:05,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,753,8040104,8598720,450,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,Minigame_Product_draw_6__3300,3300,2025-10-31 15:11,4ac84310-63ee-11f0-bf41-c3e2fe979c75,,105,태백,965,303073,100,34660,1,GooglePlay,2025-07-18,1688500,46
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-31 15:09,58d5c9b0-6398-11f0-9e16-f1cd993522e6,,106,심대표,1189,65813,880,10750,1,GooglePlay,2025-07-18,4202000,10
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-31 15:09,58d5c9b0-6398-11f0-9e16-f1cd993522e6,,106,심대표,1189,65813,1430,10750,1,GooglePlay,2025-07-18,4202000,10
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-31 15:09,58d5c9b0-6398-11f0-9e16-f1cd993522e6,,106,심대표,1189,65813,1430,10750,1,GooglePlay,2025-07-18,4202000,10
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-31 15:09,58d5c9b0-6398-11f0-9e16-f1cd993522e6,,106,심대표,1189,65813,2530,10750,1,GooglePlay,2025-07-18,4202000,10
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-31 15:09,58d5c9b0-6398-11f0-9e16-f1cd993522e6,,106,심대표,1189,65813,4730,10750,1,GooglePlay,2025-07-18,4202000,10
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-31 15:09,58d5c9b0-6398-11f0-9e16-f1cd993522e6,,106,심대표,1189,65813,5830,10750,1,GooglePlay,2025-07-18,4202000,10
ItemPurchased (App),,(기간한정 주간)조선유물__1__3300,3300,2025-10-31 14:55,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,722,7898429,8602020,450,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,(기간한정 주간)조선유물__0__1100,1100,2025-10-31 14:55,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,722,7898429,8605320,450,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,Minigame_Product_draw_6__3300,3300,2025-10-31 15:04,c26f8420-7161-11f0-8abd-4fb202f7ffe2,,88,조승연,1447,440874,20,201300,1,GooglePlay,2025-08-04,7009200,5
ItemPurchased (App),,돌발_조선2__9__3300,3300,2025-10-31 14:50,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,674,8045429,8606420,450,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,Minigame_Product_draw_6__3300,3300,2025-10-31 14:56,c26f8420-7161-11f0-8abd-4fb202f7ffe2,,88,조승연,1447,944174,20,192900,1,GooglePlay,2025-08-04,6976200,5
ItemPurchased (App),,Minigame_Product_draw_6__3300,3300,2025-10-31 14:51,c26f8420-7161-11f0-8abd-4fb202f7ffe2,,88,조승연,1445,637974,20,192900,1,GooglePlay,2025-08-04,6943200,5
ItemPurchased (App),,돌발_사형수 스테이지__4__3300,3300,2025-10-31 14:38,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6963629,8609720,420,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,Minigame_Product_draw_6__3300,3300,2025-10-31 14:49,c26f8420-7161-11f0-8abd-4fb202f7ffe2,,88,조승연,1445,337224,20,192000,1,GooglePlay,2025-08-04,6910200,5
ItemPurchased (App),,돌발_연구__7__5500,5500,2025-10-31 14:36,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6923704,8613020,420,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,돌발_가속횟수__8__3300,3300,2025-10-31 14:34,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6923204,8618520,420,1,GooglePlay,2025-10-15,7700,256
ItemPurchased (App),,돌발_연구__6__3300,3300,2025-10-31 14:30,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6944204,8621820,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_연구__4__5500,5500,2025-10-31 14:28,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6943704,8625120,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_연구__5__1100,1100,2025-10-31 14:28,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6943204,8630620,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_무기2__0__330,330,2025-10-31 14:35,67a61640-b5a3-11f0-b843-697a469901d8,,1,골든듀록,49,86830,0,1220,1,GooglePlay,2025-10-30,14300,7066
ItemPurchased (App),,돌발_승급__0__330,330,2025-10-31 14:35,67a61640-b5a3-11f0-b843-697a469901d8,,1,골든듀록,49,85830,330,1220,1,GooglePlay,2025-10-30,14300,7066
ItemPurchased (App),,(기간한정 주간)어빌석__2__5500,5500,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6942704,8631720,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 주간)어빌석__1__3300,3300,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6892704,8637220,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 주간)어빌석__0__1100,1100,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6862704,8640520,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)어빌석__2__1100,1100,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6852704,8641620,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)어빌석__1__550,550,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6852704,8641620,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)어빌석__0__110,110,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6852704,8641620,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)다이아__2__1100,1100,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6822704,8642720,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)다이아__1__550,550,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6802704,8643380,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)다이아__0__110,110,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6787704,8644480,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)장비__2__1100,1100,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6773204,8645140,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)장비__1__550,550,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6773204,8645140,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)장비__0__110,110,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6748204,8646790,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)영웅__2__1100,1100,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6743704,8646900,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)영웅__1__550,550,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6743704,8646900,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)영웅__0__110,110,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6728704,8648000,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)가속__2__1100,1100,2025-10-31 14:19,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6714204,8648660,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)가속__1__550,550,2025-10-31 14:18,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6684204,8649760,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,(기간한정 일간)가속__0__110,110,2025-10-31 14:18,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6674204,8650310,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-31 14:24,10d74960-aa77-11f0-ba35-b7216c1bad3c,,16,공민기,280,454,0,1460,1,GooglePlay,2025-10-16,22000,2968
ItemPurchased (App),,돌발_사형수__5__3300,3300,2025-10-31 14:10,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6650204,8650420,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_사형수__4__3300,3300,2025-10-31 14:10,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6634704,8653720,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_사형수__6__3300,3300,2025-10-31 14:10,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6619204,8657020,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_던전1__4__990,990,2025-10-31 14:08,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6601079,8660320,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_가속횟수__5__3300,3300,2025-10-31 14:06,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6558679,8661310,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_가속횟수__6__3300,3300,2025-10-31 14:06,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6548179,8664610,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_가속횟수__7__3300,3300,2025-10-31 14:06,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6537679,8667910,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_사형수 스테이지__2__1100,1100,2025-10-31 13:53,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6556779,8671210,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_사형수 스테이지__3__1100,1100,2025-10-31 13:52,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,624,6551279,8672310,420,1,GooglePlay,2025-10-15,7700,550
ItemPurchased (App),,돌발_사형수 스테이지__11__5500,5500,2025-10-31 13:58,8bbe5a50-6955-11f0-9f3a-d936e3ed6e3a,,99,가을빛달,1206,670855,1090,34020,1,GooglePlay,2025-07-25,4539700,9
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-31 13:48,6c5b8b60-8bf2-11ef-9b38-256cd5460584,,380,전설방패,1165,1563,660,58070,0,OneStore,2024-10-16,492300,43
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-31 13:48,8bbe5a50-6955-11f0-9f3a-d936e3ed6e3a,,99,가을빛달,1206,313005,1090,34020,1,GooglePlay,2025-07-25,4484700,9
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-31 13:47,8bbe5a50-6955-11f0-9f3a-d936e3ed6e3a,,99,가을빛달,1206,313005,4390,34020,1,GooglePlay,2025-07-25,4484700,9
ItemPurchased (App),,계정한정__조선소환__1__550,550,2025-10-31 13:45,a8ba5f10-a08b-11f0-9315-2790b9726c56,,28,산들바람,347,20196,0,5590,1,GooglePlay,2025-10-03,106700,2371
ItemPurchased (App),,계정한정__고려소환__1__550,550,2025-10-31 13:45,a8ba5f10-a08b-11f0-9315-2790b9726c56,,28,산들바람,347,17196,550,5590,1,GooglePlay,2025-10-03,106700,2371
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-31 13:42,ef2dc190-a134-11f0-adfa-23dc9e3c63a9,,27,저주거는노인,470,128985,0,2680,1,GooglePlay,2025-10-04,293700,1387
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-31 13:42,ef2dc190-a134-11f0-adfa-23dc9e3c63a9,,27,저주거는노인,470,128985,1100,2680,1,GooglePlay,2025-10-04,293700,1387
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-31 13:42,ef2dc190-a134-11f0-adfa-23dc9e3c63a9,,27,저주거는노인,470,128985,4400,2680,1,GooglePlay,2025-10-04,293700,1387
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-31 13:42,ef2dc190-a134-11f0-adfa-23dc9e3c63a9,,27,저주거는노인,470,128985,7700,2680,1,GooglePlay,2025-10-04,293700,1387
ItemPurchased (App),,돌발_사형수__0__1100,1100,2025-10-31 13:32,2a517920-aca1-11f0-8bdf-49a84b66046a,,13,홍베,318,559697,0,6700,1,GooglePlay,2025-10-19,238700,2698
ItemPurchased (App),,돌발_사형수__1__1100,1100,2025-10-31 13:32,2a517920-aca1-11f0-8bdf-49a84b66046a,,13,홍베,316,554697,1100,6700,1,GooglePlay,2025-10-19,238700,2698
ItemPurchased (App),,Minigame_Product_draw_0__550,550,2025-10-31 13:28,33291010-7a8a-11f0-a36f-a7cbd2baf6a3,,77,인간홍삼,661,39453,0,12970,1,GooglePlay,2025-08-16,363000,322
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-31 13:28,2a517920-aca1-11f0-8bdf-49a84b66046a,,13,홍베,308,526722,2200,6700,1,GooglePlay,2025-10-19,238700,2698
ItemPurchased (App),,돌발_가속횟수__0__550,550,2025-10-31 13:26,c9717ae0-9e38-11f0-8e87-9785d086f61e,,31,임띠리,408,5858,110,6760,1,GooglePlay,2025-09-30,44000,1957
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-31 13:15,2a517920-aca1-11f0-8bdf-49a84b66046a,,13,홍베,308,302547,0,6670,1,GooglePlay,2025-10-19,183700,3009
ItemPurchased (App),,돌발_사형수__0__1100,1100,2025-10-31 13:02,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,317,701783,0,1810,1,GooglePlay,2025-10-26,421300,2648
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-31 12:55,f0e4dc20-6ae9-11f0-b19c-67c669359d64,,97,체리벼리,651,391111,2310,6910,1,GooglePlay,2025-07-27,619300,361
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-31 12:55,f0e4dc20-6ae9-11f0-b19c-67c669359d64,,97,체리벼리,651,391111,5610,6910,1,GooglePlay,2025-07-27,619300,361
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-31 12:55,f0e4dc20-6ae9-11f0-b19c-67c669359d64,,97,체리벼리,651,391111,8910,6910,1,GooglePlay,2025-07-27,619300,361
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-31 12:52,2a517920-aca1-11f0-8bdf-49a84b66046a,,13,홍베,276,163197,2200,6670,1,GooglePlay,2025-10-19,172700,3009
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-31 12:52,dbf15e70-aad5-11f0-a014-13e30c25c83b,,15,미우미우,438,108953,110,7710,1,GooglePlay,2025-10-16,495000,1747
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-31 12:52,dbf15e70-aad5-11f0-a014-13e30c25c83b,,15,미우미우,438,108953,3410,7710,1,GooglePlay,2025-10-16,495000,1747
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-31 12:52,dbf15e70-aad5-11f0-a014-13e30c25c83b,,15,미우미우,438,108953,6710,7710,1,GooglePlay,2025-10-16,495000,1747
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-31 12:45,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,297,477708,0,1810,1,GooglePlay,2025-10-26,410300,3714
ItemPurchased (App),,Minigame_Product_draw_6__3300,3300,2025-10-31 12:45,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,297,477708,1100,1810,1,GooglePlay,2025-10-26,410300,3714
ItemPurchased (App),,Minigame_Product_draw_3__3300,3300,2025-10-31 12:41,14209840-af6a-11f0-a748-09d81574daee,,8,밍디밍디,351,1515392,2640,21310,1,GooglePlay,2025-10-22,690800,2309
ItemPurchased (App),,계정한정__조선소환__0__110,110,2025-10-31 12:37,89a03470-b534-11f0-a6f5-4777c0817fbc,,2,발리니,91,52547,330,3970,1,GooglePlay,2025-10-30,18700,5248
ItemPurchased (App),,계정한정__고려소환__0__110,110,2025-10-31 12:37,89a03470-b534-11f0-a6f5-4777c0817fbc,,2,발리니,91,50547,440,3970,1,GooglePlay,2025-10-30,18700,5248
ItemPurchased (App),,계정한정__갑옷소환__1__110,110,2025-10-31 12:36,89a03470-b534-11f0-a6f5-4777c0817fbc,,2,발리니,91,48547,550,3970,1,GooglePlay,2025-10-30,18700,5248
ItemPurchased (App),,계정한정__무기소환__1__110,110,2025-10-31 12:36,89a03470-b534-11f0-a6f5-4777c0817fbc,,2,발리니,91,47547,660,3970,1,GooglePlay,2025-10-30,18700,5248
ItemPurchased (App),,(기간한정 일간)장비__0__110,110,2025-10-31 12:35,89a03470-b534-11f0-a6f5-4777c0817fbc,,2,발리니,91,31272,770,3850,1,GooglePlay,2025-10-30,18700,5248
ItemPurchased (App),,(기간한정 일간)다이아__0__110,110,2025-10-31 12:35,89a03470-b534-11f0-a6f5-4777c0817fbc,,2,발리니,91,26772,880,3850,1,GooglePlay,2025-10-30,18700,5248
ItemPurchased (App),,(기간한정 일간)입장권2__0__110,110,2025-10-31 12:34,89a03470-b534-11f0-a6f5-4777c0817fbc,,2,발리니,91,22272,990,3850,1,GooglePlay,2025-10-30,18700,5248
ItemPurchased (App),,Minigame_Product_draw_7__3300,3300,2025-10-31 12:31,710cee70-648b-11f0-a086-85e9f4d94fe9,,105,슭슭,884,139100,5500,12550,1,OneStore,2025-07-19,557700,73
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-31 12:28,710cee70-648b-11f0-a086-85e9f4d94fe9,,105,슭슭,884,76400,8800,12550,1,OneStore,2025-07-19,557700,73
ItemPurchased (App),,돌발_패기__0__550,550,2025-10-31 12:08,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,620,6422254,8673410,420,1,GooglePlay,2025-10-15,7700,1579
ItemPurchased (App),,돌발_패기__1__1100,1100,2025-10-31 12:08,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,620,6418754,8673960,420,1,GooglePlay,2025-10-15,7700,1579
ItemPurchased (App),,돌발_패기__2__2200,2200,2025-10-31 12:08,0199f930-a9b8-11f0-baeb-dba5e53ace44,,17,럭키하온,618,6413254,8675060,420,1,GooglePlay,2025-10-15,7700,1579
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-31 12:11,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,229,69708,0,1810,1,GooglePlay,2025-10-26,366300,3714
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-31 12:10,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,229,69708,0,1810,1,GooglePlay,2025-10-26,355300,3714
ItemPurchased (App),,Minigame_Product_draw_2__1100,1100,2025-10-31 12:10,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,229,69708,1100,1810,1,GooglePlay,2025-10-26,355300,3714
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-31 12:10,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,229,69708,2200,1810,1,GooglePlay,2025-10-26,355300,3714
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-31 12:10,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,229,69708,3300,1810,1,GooglePlay,2025-10-26,355300,3714
ItemPurchased (App),,돌발_사형수 스테이지__11__5500,5500,2025-10-31 12:10,58d5c9b0-6398-11f0-9e16-f1cd993522e6,,106,심대표,1188,284064,330,10750,1,GooglePlay,2025-07-18,4136000,9
ItemPurchased (App),,Minigame_Product_draw_8__3300,3300,2025-10-31 12:09,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,229,69708,1100,1810,1,GooglePlay,2025-10-26,300300,3714
ItemPurchased (App),,Minigame_Product_draw_1__1100,1100,2025-10-31 12:08,e5a352b0-b24c-11f0-b633-9174fbf7693e,,6,중국인절단기,229,69708,4400,1810,1,GooglePlay,2025-10-26,300300,3714
